"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\SRP FY20 Bid Packages\T3103691 - CAB UE PCR SOUTHERN AVE & DOBSON RD\Misc Photos\30% DICCR walk 01-13-20\Oreganos pole 4.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\SRP FY20 Bid Packages\T3103691 - CAB UE PCR SOUTHERN AVE & DOBSON RD\Misc Photos\30% DICCR walk 01-13-20\Oreganos pole 5.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\SRP FY20 Bid Packages\T3103691 - CAB UE PCR SOUTHERN AVE & DOBSON RD\Misc Photos\30% DICCR walk 01-13-20\Oreganos pole 6.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\SRP FY20 Bid Packages\T3103691 - CAB UE PCR SOUTHERN AVE & DOBSON RD\Misc Photos\30% DICCR walk 01-13-20\Oreganos pole 7.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\SRP FY20 Bid Packages\T3103691 - CAB UE PCR SOUTHERN AVE & DOBSON RD\Misc Photos\30% DICCR walk 01-13-20\P-1339 NEW LOCATION PIC 1.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\SRP FY20 Bid Packages\T3103691 - CAB UE PCR SOUTHERN AVE & DOBSON RD\Misc Photos\30% DICCR walk 01-13-20\P-1339 NEW LOCATION PIC 2.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\SRP FY20 Bid Packages\T3103691 - CAB UE PCR SOUTHERN AVE & DOBSON RD\Misc Photos\30% DICCR walk 01-13-20\P1340 TRASH 1.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\SRP FY20 Bid Packages\T3103691 - CAB UE PCR SOUTHERN AVE & DOBSON RD\Misc Photos\30% DICCR walk 01-13-20\P1340 TRASH 2.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\SRP FY20 Bid Packages\T3103691 - CAB UE PCR SOUTHERN AVE & DOBSON RD\Misc Photos\30% DICCR walk 01-13-20\P1340 TRASH 3.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\SRP FY20 Bid Packages\T3103691 - CAB UE PCR SOUTHERN AVE & DOBSON RD\Misc Photos\30% DICCR walk 01-13-20\P1340 TRASH 4.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
