"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~EPCOR\2 - FRANCHISE PROJECTS\DO NOT USE - Uploaded to PW\153571 - F11 WLRT 83 Ave Duct Line  W7\153571\Permitting\ULA\ULA Coring 161 St\219-12.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-62954"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~EPCOR\2 - FRANCHISE PROJECTS\DO NOT USE - Uploaded to PW\153571 - F11 WLRT 83 Ave Duct Line  W7\153571\Permitting\ULA\ULA Coring 161 St\219-13.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-62954"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~EPCOR\2 - FRANCHISE PROJECTS\DO NOT USE - Uploaded to PW\153571 - F11 WLRT 83 Ave Duct Line  W7\153571\Permitting\ULA\ULA Coring 161 St\Ecirc_report.pf.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-62954"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~EPCOR\2 - FRANCHISE PROJECTS\DO NOT USE - Uploaded to PW\153571 - F11 WLRT 83 Ave Duct Line  W7\153571\Permitting\ULA\ULA Coring 83 Ave\218-31 B Sewer.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-62954"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~EPCOR\2 - FRANCHISE PROJECTS\DO NOT USE - Uploaded to PW\153571 - F11 WLRT 83 Ave Duct Line  W7\153571\Permitting\ULA\ULA Coring 83 Ave\259912 EcircReport.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-62954"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~EPCOR\2 - FRANCHISE PROJECTS\DO NOT USE - Uploaded to PW\153571 - F11 WLRT 83 Ave Duct Line  W7\153571\Permitting\ULA\ULA Coring 83 Ave\ATCO 1.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-62954"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~EPCOR\2 - FRANCHISE PROJECTS\DO NOT USE - Uploaded to PW\153571 - F11 WLRT 83 Ave Duct Line  W7\153571\Permitting\ULA\ULA Coring 83 Ave\ULA-259152-C Design Review Form - Combined Responses.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-62954"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~EPCOR\2 - FRANCHISE PROJECTS\F14 WLRT - W4B\Permitting\ULA2020-0141 eCirculation.pdf"	"FullControl"	"Allow"	"POWERENG\rmella"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~EPCOR\2 - FRANCHISE PROJECTS\F25 - Foundation Assessment WO 262091\Design\Locates\EP 05721.pdf"	"FullControl"	"Allow"	"POWERENG\atrac"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~EPCOR\2 - FRANCHISE PROJECTS\F25 - Foundation Assessment WO 262091\Design\Locates\Original Locate Request.pdf"	"FullControl"	"Allow"	"POWERENG\atrac"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~EPCOR\2 - FRANCHISE PROJECTS\F25 - Foundation Assessment WO 262091\Design\Locates\Primary Information Form.pdf"	"FullControl"	"Allow"	"POWERENG\atrac"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~EPCOR\2 - FRANCHISE PROJECTS\F30 - M12 Aerial to Underground Conversion\Permitting\URD 170 St 266920-ULA-1\ULA2020-0903_report.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-62954"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~EPCOR\26 - EDMONTON MAIN\DO NOT USE - Uploaded to ProjectWise\12 - EMAN 1053B - Brad\ULA\report.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-62961"	"None"	"None"
