"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Environmental\Projects\147080 I-10CHERRY VALLEY PSR-PDS\PER\02 Environmental\02 Resources\12 PEAR\Ver. 4 (Feb. 2018)\I-10_Cherry Valley Blvd IC_PEAR.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-22949"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Environmental\Projects\147080 I-10CHERRY VALLEY PSR-PDS\PER\02 Environmental\02 Resources\12 PEAR\Ver. 4 (Feb. 2018)\PEAR Review_Comments_Caltrans.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-22949"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Environmental\Projects\147084 EL TORO ETHANAC EXPRESSWAY\PER\02 Environmental\02 Resources\12 Corridor Development Report\2018 0412 Ethanac Expressway CDR_Complete.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-22949"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Environmental\Projects\152515 Flowers Improvement Project\PER\02 Environmental\02 Resources\01 Biology\IPaC Explore Location_files"	"ReadAndExecute, Synchronize"	"Allow"	"S-1-15-3-4096"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Environmental\Projects\152515 Flowers Improvement Project\PER\02 Environmental\02 Resources\01 Biology\IPaC Explore Location.htm"	"ReadAndExecute, Synchronize"	"Allow"	"S-1-15-3-4096"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Environmental\Projects\154320 TenWest\PER\02 Environmental\01 Documents\POD\90 Day POD\Draft Document\Appendices\Appendix G\Appendix G2\Info from ECS for Soils Plan 11-19\Annex I - Part A - Attachment 3 - Desktop Geohazard Assessment.pdf"	"FullControl"	"Allow"	"POWERENG\mstrand"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Environmental\Projects\162990 KM SPEEDY DELIVERY METER STATN\PER\02 Environmental\02 Resources\05 Cultural\RS with ssjvic\20-090.7z"	"FullControl"	"Allow"	"POWERENG\mdice"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Environmental\Projects\CLOSED_151749 ENV DOC - I-10MONROE INTRCHNG\PER\02 Environmental\02 Resources\18 Engineering\Build Alternatives\Archive\EA 0K730 (I-10 Monroe) - Alt 2 TDI -11x17 Footprint.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-22949"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Environmental\Projects\CLOSED_151749 ENV DOC - I-10MONROE INTRCHNG\PER\02 Environmental\02 Resources\18 Engineering\Build Alternatives\Archive\I-10%20Monroe%20Geometric%20Footprint%20-%2007-23-2018.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-22949"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Environmental\Projects\CLOSED_151749 ENV DOC - I-10MONROE INTRCHNG\PER\02 Environmental\02 Resources\18 Engineering\2018-09-05 - RoW & Footprint.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-22949"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Environmental\Projects\CLOSED_151749 ENV DOC - I-10MONROE INTRCHNG\PER\02 Environmental\02 Resources\19 Right-of-Way Acquisition\2018-09-05 - RoW & Footprint.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-22949"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\UpdateManager"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\UpdateManager"	"FullControl"	"Allow"	"POWERENG\FS-ALL-UpdateManager-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
