"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\POWER Engineers\Power Compensation"	"Modify, Synchronize"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-40517"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\VMWare\Player\15.0.0\VMware-player-15.0.0-10134415.exe"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-62979"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\VMWare\Workstation\14.1.3\VMware-workstation-full-14.1.3-9474260.exe"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-62979"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\VMWare\Workstation\15.0.0\VMware-workstation-full-15.0.0-10134415.exe"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-62979"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Dell\Driver CABs\7720-WIN10-A12-XHT1M.CAB"	"FullControl"	"Allow"	"POWERENG\rriley-adm"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Fonts\ArialUNI\1.0\arialuni.ttf"	"FullControl"	"Allow"	"POWERENG\rriley"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Fonts\ArialUNI\1.0\arialuni.ttf"	"Read, Synchronize"	"Allow"	"S-1-15-2-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\Fonts\ArialUNI\1.0\arialuni.ttf"	"Read, Synchronize"	"Allow"	"S-1-15-3-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\HP\HP Driver Packs\Extracted\Zbook Fury 16 G9"	"ReadAndExecute, Synchronize"	"Allow"	"Everyone"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\HP\HP Driver Packs\Extracted\Zbook Fury 16 G9"	"-1610612736"	"Allow"	"Everyone"	"ContainerInherit, ObjectInherit"	"InheritOnly"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\HP\HP Driver Packs\Extracted\Zbook Fury 16 G9"	"FullControl"	"Allow"	"NT AUTHORITY\SYSTEM"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\HP\HP Driver Packs\Extracted\Zbook Fury 16 G9"	"268435456"	"Allow"	"NT AUTHORITY\SYSTEM"	"ContainerInherit, ObjectInherit"	"InheritOnly"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\HP\HP Driver Packs\Extracted\Zbook Fury 16 G9"	"FullControl"	"Allow"	"BUILTIN\Administrators"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\CMSoftware\HP\HP Driver Packs\Extracted\Zbook Fury 16 G9"	"268435456"	"Allow"	"BUILTIN\Administrators"	"ContainerInherit, ObjectInherit"	"InheritOnly"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ALLDepartmentsShare"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments"	"FullControl"	"Allow"	"POWERENG\FS-BDCFS1-Departments-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\pg-SP-AllUsers"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE"	"FullControl"	"Allow"	"POWERENG\SRVCCAE"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE"	"FullControl"	"Allow"	"POWERENG\pg-CAE-Administrators"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE"	"FullControl"	"Allow"	"POWERENG\FS-BDCFS1-CAE-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-BDCFS1-CAE-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
