"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\DD\ENG\Documents\Received Documents\Vendor\HCM Palletizer\Flex 1 and Line D\2019-01-11 IFC Drawings & Docs\Mechanical\Reference\FANUC_R-30iB.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\DD\ENG\Documents\Received Documents\Vendor\HCM Palletizer\Flex 1 and Line D\2019-01-11 IFC Drawings & Docs\Mechanical\Reference\Job00234-D23_Less Bullion_Ref.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\DD\ENG\Documents\Received Documents\Vendor\HCM Palletizer\Flex 1 and Line D\2019-01-11 IFC Drawings & Docs\Mechanical\Reference\Job00234-Lantech Wrapper.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\DD\ENG\Documents\Received Documents\Vendor\HCM Palletizer\Flex 1 and Line D\2019-01-11 IFC Drawings & Docs\Mechanical\Reference\Job00234-Wall Opening Detail-D Line.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\DD\ENG\Documents\Received Documents\Vendor\HCM Palletizer\Flex 1 and Line D\2019-01-11 IFC Drawings & Docs\Mechanical\Reference\Job00234_Hytrol BOM.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\DD\ENG\Documents\Received Documents\Vendor\HCM Palletizer\Flex 1 and Line D\2019-01-11 IFC Drawings & Docs\Mechanical\Reference\Job00234_Hytrol Cut Sheets.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\DD\ENG\Documents\Received Documents\Vendor\HCM Palletizer\Flex 1 and Line D\2019-01-11 IFC Drawings & Docs\Mechanical\Reference\Job00234_SpanTech.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\DD\ENG\Documents\Received Documents\Vendor\HCM Palletizer\Flex 1 and Line D\2019-01-11 IFC Drawings & Docs\Mechanical\Reference\Saf-T-Fence_Folding Guard_Panel Installation.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\DD\ENG\Documents\Received Documents\Vendor\HCM Palletizer\Flex 1 and Line D\2019-01-11 IFC Drawings & Docs\Mechanical\Job00234-Mechanical Scope of Work_Installation REV2.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\DD\ENG\Documents\Received Documents\Vendor\HCM Palletizer\Flex 1 and Line D\2019-01-11 IFC Drawings & Docs\Mechanical\Job00234-Medina PAL_INSTALL.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\DD\ENG\Documents\Received Documents\Vendor\HCM Palletizer\Flex 1 and Line D\Job00234-D23_Less Bullion 110118 BOUND.dwg"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
