"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\155864\DD\CAD\dwg\Revit from Hixson\2019-0123 Revit\Original Files\ConAgra_Russellville_Mechanical.rvt"	"FullControl"	"Allow"	"POWERENG\joroper"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\155864\DD\CAD\dwg\Revit from Hixson\2019-0123 Revit\Original Files\ConAgra_Russellville_Plumbing.rvt"	"FullControl"	"Allow"	"POWERENG\joroper"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\155864\DD\CAD\dwg\Revit from Hixson\2019-0123 Revit\Original Files\ConAgra_Russellville_Refrigeration.rvt"	"FullControl"	"Allow"	"POWERENG\joroper"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\155864\DD\CAD\dwg\Revit from Hixson\2019-0123 Revit\Original Files\ConAgra_Russellville_Structural.rvt"	"FullControl"	"Allow"	"POWERENG\joroper"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\155864\DD\CAD\dwg\vendor\06 Shrink Wrap-Head Tunnel\DELTA-ILAPAK\Recd-190614 - heat tunnel\Approval Drawing 8474 Elevation View Wrapper and Shrink Tunnel.dwg"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21593"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\155864\DD\CAD\dwg\vendor\09 Carton Conveyor\Harris\80847 HARRIS DESIGN LAYOUT 6 (BOUND).dwg"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21593"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\155864\DD\ENG\Design (Working)\Working Files\IIC\vendor review\Review complete\Harris Conveyors\7-23-2019\80847 HARRIS DESIGN LAYOUT 7 (BOUND).dwg"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-24684"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\155864\DD\ENG\Design (Working)\Working Files\IIC\vendor review\Review complete\Harris Conveyors\7-23-2019\80847 HARRIS DESIGN LAYOUT 7 (BOUND).pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-24684"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\155864\DD\ENG\Documents\Received Documents\ContractorSubcontractor\Hixson design\2019-0123 Navis\9860_Conagra_Russellville.nwd"	"FullControl"	"Allow"	"POWERENG\joroper"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\155864\EMAT\Bid\Bid Packages\035. Equipment - Millwright Equipment Installation Package - IFC\Addendum 001\Signed\Shouldice pot pie Addendum _1.pdf"	"FullControl"	"Allow"	"POWERENG\kgoodemote"	"None"	"None"
