"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\SLC-SMB01\Shares$\REPLICATE\Environmental\Projects\166122_MDT - Timber Ridge Rehab\Archived\13_Final Reports\MDT Edits\BRR_PBA_Timber_Bridges_DRAFT_MDT_Larry_Edits.docx"	"FullControl"	"Allow"	"POWERENG\enyquist"	"None"	"None"
"\\?\UNC\SLC-SMB01\Shares$\REPLICATE\Environmental\Projects\180194_SunZia\Real Estate\Sanchez Final Surveys.zip"	"FullControl"	"Allow"	"POWERENG\schildress"	"None"	"None"
"\\?\UNC\SLC-SMB01\Shares$\REPLICATE\Environmental\Projects\180194_SunZia\References\Tierra Grande Property\TG CCR for Units 5, 7, 15-18 (W3815981x7A92D).PDF"	"FullControl"	"Allow"	"POWERENG\schildress"	"None"	"None"
"\\?\UNC\SLC-SMB01\Shares$\REPLICATE\Environmental\Projects\180194_SunZia\References\Tierra Grande Property\TGIPropertyExhibitB2._V7.pdf"	"FullControl"	"Allow"	"POWERENG\schildress"	"None"	"None"
"\\?\UNC\SLC-SMB01\Shares$\REPLICATE\Environmental\Projects\180194_SunZia\References\Tierra Grande Property\Title Map Wash.pdf"	"FullControl"	"Allow"	"POWERENG\schildress"	"None"	"None"
"\\?\UNC\SLC-SMB01\Shares$\REPLICATE\Environmental\Projects\180194_SunZia\Resource Reports\BLM Comments on Draft Reports\GIS Data\POWER360\Bio - Water\404 Features.zip"	"FullControl"	"Allow"	"POWERENG\schildress"	"None"	"None"
"\\?\UNC\SLC-SMB01\Shares$\REPLICATE\Environmental\Projects\180194_SunZia\Resource Reports\Report 6 - Biological Resources\Mitigation\HerkenhoffAssessment\Restoration Potential\Archive\SunZia_Herkenhoff_Specis Restoration Potential Memo_HH.docx"	"FullControl"	"Allow"	"POWERENG\aelseroad"	"None"	"None"
"\\?\UNC\SLC-SMB01\Shares$\REPLICATE\Environmental\Projects\180194_SunZia\Resource Reports\Report 9 - Land Use and Recreation\Reference\Abo Wash Info\1. SunZia - Stormwater Training - Abo Wash.pptx"	"FullControl"	"Allow"	"POWERENG\ldavidson"	"None"	"None"
"\\?\UNC\SLC-SMB01\Shares$\REPLICATE\Environmental\Projects\180194_SunZia\Resource Reports\Report 9 - Land Use and Recreation\Reference\Abo Wash Info\TG CCR for Units 5, 7, 15-18 (W3815981x7A92D).PDF"	"FullControl"	"Allow"	"POWERENG\ldavidson"	"None"	"None"
"\\?\UNC\SLC-SMB01\Shares$\REPLICATE\Environmental\Projects\180194_SunZia\Resource Reports\Report 9 - Land Use and Recreation\Reference\Abo Wash Info\TGIPropertyExhibitB2._V7.pdf"	"FullControl"	"Allow"	"POWERENG\ldavidson"	"None"	"None"
"\\?\UNC\SLC-SMB01\Shares$\REPLICATE\Environmental\Projects\180194_SunZia\Resource Reports\Report 9 - Land Use and Recreation\Reference\Abo Wash Info\Title Map Wash.pdf"	"FullControl"	"Allow"	"POWERENG\ldavidson"	"None"	"None"
"\\?\UNC\SLC-SMB01\Shares$\REPLICATE\Environmental\Projects\180194_SunZia\Right-of-way Application\SunZia ROW Application parts\ROW APP PDFs for BLM Submittal\For Hard Drive or FileShare\Decatur Literature Review.docx"	"FullControl"	"Allow"	"POWERENG\hhorner"	"None"	"None"
"\\?\UNC\SLC-SMB01\Shares$\REPLICATE\Environmental\Projects\rPlus Projects\159217_rPlus Graphite Solar\EA\Final EA\Print-ready EA\APPENDICES\Appendix F - BLM Response to Comment.docx"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-33329"	"None"	"None"
"\\?\UNC\SLC-SMB01\Shares$\REPLICATE\Substation"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\SLC-SMB01\Shares$\REPLICATE\Substation"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ALL-Substation-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\SLC-SMB01\Shares$\REPLICATE\Substation"	"FullControl"	"Allow"	"POWERENG\FS-ALL-Substation-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\SLC-SMB01\Shares$\REPLICATE\Substation"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ALL-Substation-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
