"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Commercial Metals\CMC Steel OK\152545 CMC OK Title V Permit\Archived\05 Work Products\2018-06-xx TV Applic Submittal\Steel Production Plant Application\ODEQ Forms\blank\TV_App.zip"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\City of Round Rock\Previous Work Authorizations 2018-2021\2018 Work Authorizations\CLOSED PN 151775 WA #11 Public Safety-Fire Training Facility\Reference Material\Chemguard Class A Foam Concentrate in Water_files"	"ReadAndExecute, Synchronize"	"Allow"	"S-1-15-3-4096"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\City of Round Rock\Previous Work Authorizations 2018-2021\2018 Work Authorizations\CLOSED PN 151775 WA #11 Public Safety-Fire Training Facility\Reference Material\Chemguard Class A Foam Concentrate in Water.htm"	"ReadAndExecute, Synchronize"	"Allow"	"S-1-15-3-4096"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\City of Round Rock\Previous Work Authorizations 2018-2021\2019 Work Authorizations\157041 WA #1 -Johnson Tracts PHI ESA\EDR\SUMMARY_RADIUS_5592591_2.pdf"	"FullControl"	"Allow"	"POWERENG\smcvey"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Conecsus\152383 RY2018 TRI\Their data\From Drop Box 6-14-19\All Material moved in 2018.xlsx"	"FullControl"	"Allow"	"POWERENG\bblam"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Conecsus\152383 RY2018 TRI\Their data\All Material moved in 2018.xlsx"	"FullControl"	"Allow"	"POWERENG\bblam"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Conecsus\152383 RY2018 TRI\Their data\Kettles created in 2018.xlsx"	"FullControl"	"Allow"	"POWERENG\bblam"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Conecsus\152383 RY2018 TRI\Their data\MaterialShipped2018 wCustomer Names.xlsx"	"FullControl"	"Allow"	"POWERENG\bblam"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Conecsus\152383 RY2018 TRI\Their data\PU's Received in 2018.xlsx"	"FullControl"	"Allow"	"POWERENG\bblam"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Conecsus\152383 RY2018 TRI\Their data\YTD 2018 Sales Rpt.xlsx"	"FullControl"	"Allow"	"POWERENG\bblam"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Conecsus\2019 Projects\CLOSED 155515 Tier 2 Reports RY2018\Tier II Report Submittal\73069-Tier-II-Report-Confirmation-of-Submittal-2018-Conecsus-LLC.pdf"	"FullControl"	"Allow"	"POWERENG\bblam"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Conecsus\2019 Projects\CLOSED 155515 Tier 2 Reports RY2018\Tier II Report Submittal\73069-Tier-II-XML-for-Conecsus-Facilities-for-2019-02-28-1551388570767.zip"	"FullControl"	"Allow"	"POWERENG\bblam"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Conecsus\2019 Projects\CLOSED 155515 Tier 2 Reports RY2018\Tier II Report Submittal\Tier-II-Paper-Reports-for-Conecsus 2019-02-28.zip"	"FullControl"	"Allow"	"POWERENG\bblam"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Continental Automotive\159576 Environmental Audit 2019\TCEQ records\AIR NSR_19548-001_Permits_Public_20050101_Agency Review_515676_.pdf"	"FullControl"	"Allow"	"POWERENG\bblam"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Continental Automotive\159576 Environmental Audit 2019\TCEQ records\AIR NSR_19548-1224117_Permits_Public_20150210_Agency Review_554540_.pdf"	"FullControl"	"Allow"	"POWERENG\bblam"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Continental Automotive\159576 Environmental Audit 2019\TCEQ records\AIR NSR_19548-226318_Permits_Public_20150612_Public Notices & Comments_1227040_.pdf"	"FullControl"	"Allow"	"POWERENG\bblam"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Continental Automotive\159576 Environmental Audit 2019\TCEQ records\AIR NSR_26414_Permits_Public_20090101_Agency Review_1166904_.pdf"	"FullControl"	"Allow"	"POWERENG\bblam"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\CPS Energy\2018 Projects\149941.01.01 Misc Support\ERC-DERC Generation-Use Strategy for Deely Shutdown\Non-permanent shutdown\Permits\File Room Research\101006\AIR NSR_101006_Permits_Public_20110101_Agency Review_1096903_.pdf"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\CPS Energy\2018 Projects\149941.01.01 Misc Support\ERC-DERC Generation-Use Strategy for Deely Shutdown\Non-permanent shutdown\Permits\File Room Research\111116\AIR NSR_111116_Permits_Public_20130101_Agency Review_1097496_.pdf"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\CPS Energy\2018 Projects\149941.01.01 Misc Support\ERC-DERC Generation-Use Strategy for Deely Shutdown\Non-permanent shutdown\Permits\File Room Research\111116\AIR NSR_111116_Permits_Public_20141023_Agency Review_507522_.pdf"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\CPS Energy\2018 Projects\149941.01.01 Misc Support\ERC-DERC Generation-Use Strategy for Deely Shutdown\Non-permanent shutdown\Permits\File Room Research\136922\AIR NSR_136922-244419_Permits_Public_20151222_Project File Folder_1164919_.pdf"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\CPS Energy\2018 Projects\149941.01.01 Misc Support\ERC-DERC Generation-Use Strategy for Deely Shutdown\Non-permanent shutdown\Permits\File Room Research\137903\AIR NSR_137903-246086_Permits_Public_20160121_Project File Folder_1237310_.pdf"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\CPS Energy\2018 Projects\149941.01.01 Misc Support\ERC-DERC Generation-Use Strategy for Deely Shutdown\Non-permanent shutdown\Permits\File Room Research\1491\AIR NSR_1491-001_Permits_Public_20010101_Agency Review_484477_.pdf"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\CPS Energy\2018 Projects\149941.01.01 Misc Support\ERC-DERC Generation-Use Strategy for Deely Shutdown\Non-permanent shutdown\Permits\File Room Research\1491\AIR NSR_1491-001_Permits_Public_20140729_Agency Review_519424_.pdf"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\CPS Energy\2018 Projects\149941.01.01 Misc Support\ERC-DERC Generation-Use Strategy for Deely Shutdown\Non-permanent shutdown\Permits\File Room Research\1491\AIR NSR_1491-162468_Permits_Public_20120410_Project File Folder_1168287_.pdf"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\CPS Energy\2018 Projects\149941.01.01 Misc Support\ERC-DERC Generation-Use Strategy for Deely Shutdown\Non-permanent shutdown\Permits\File Room Research\1491\AIR NSR_1491-194160_Permits_Public_20130905_Administrative_1486492_.pdf"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\CPS Energy\2018 Projects\149941.01.01 Misc Support\ERC-DERC Generation-Use Strategy for Deely Shutdown\Non-permanent shutdown\Permits\File Room Research\1491\AIR NSR_1491-194160_Permits_Public_20130905_Administrative_1486580_.pdf"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\CPS Energy\2018 Projects\149941.01.01 Misc Support\ERC-DERC Generation-Use Strategy for Deely Shutdown\Non-permanent shutdown\Permits\File Room Research\1491\AIR NSR_1491_Permits_Public_20020101_Agency Review_1429524_.pdf"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\CPS Energy\2018 Projects\149941.01.01 Misc Support\ERC-DERC Generation-Use Strategy for Deely Shutdown\Non-permanent shutdown\Permits\File Room Research\1491\AIR NSR_1491_Permits_Public_20130101_Agency Review_1342678_.pdf"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\CPS Energy\2018 Projects\149941.01.01 Misc Support\ERC-DERC Generation-Use Strategy for Deely Shutdown\Non-permanent shutdown\Permits\File Room Research\1492\AIR NSR_1492-001_Permits_Public_19920101_Agency Review_526530_.pdf"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\CPS Energy\2018 Projects\149941.01.01 Misc Support\ERC-DERC Generation-Use Strategy for Deely Shutdown\Non-permanent shutdown\Permits\File Room Research\1492\AIR NSR_1492-001_Permits_Public_20140729_Agency Review_519425_.pdf"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\CPS Energy\2018 Projects\149941.01.01 Misc Support\ERC-DERC Generation-Use Strategy for Deely Shutdown\Non-permanent shutdown\Permits\File Room Research\1492\AIR NSR_1492-162467_Permits_Public_20120410_Project File Folder_1168278_.pdf"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\CPS Energy\2018 Projects\149941.01.01 Misc Support\ERC-DERC Generation-Use Strategy for Deely Shutdown\Non-permanent shutdown\Permits\File Room Research\1492\AIR NSR_1492-194165_Permits_Public_20130905_Administrative_1486493_.pdf"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\CPS Energy\2018 Projects\149941.01.01 Misc Support\ERC-DERC Generation-Use Strategy for Deely Shutdown\Non-permanent shutdown\Permits\File Room Research\1492\AIR NSR_1492-194165_Permits_Public_20130905_Administrative_1486581_.pdf"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\CPS Energy\2018 Projects\149941.01.01 Misc Support\ERC-DERC Generation-Use Strategy for Deely Shutdown\Non-permanent shutdown\Permits\File Room Research\1492\AIR NSR_1492_Permits_Public_20141022_Agency Review_507330_.pdf"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\CPS Energy\2018 Projects\149941.01.01 Misc Support\ERC-DERC Generation-Use Strategy for Deely Shutdown\Non-permanent shutdown\Permits\File Room Research\1652\AIR NSR_1652-001_Permits_Public_20050101_Agency Review_516434_.pdf"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
