"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\FAC_Shared\OneNote_Shares\Facilities PGroup"	"Modify, Synchronize"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-20140"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\FAC_Shared\OneNote_Shares\Facilities PGroup"	"FullControl"	"Allow"	"POWERENG\dkrancer"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\FAC_Shared\OneNote_Shares\Facilities PGroup"	"FullControl"	"Allow"	"POWERENG\sbigham"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\FAC_Shared\OneNote_Shares\Facilities PGroup"	"Modify, Synchronize"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-24666"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\FAC_Shared\OneNote_Shares\Facilities PGroup"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\FAC_Shared\Reporting\Facilities - Read only Reports"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\FAC_Shared\Reporting\Facilities - Read only Reports"	"FullControl"	"Allow"	"POWERENG\FS-ATLFS1-FAC_Shared-Share-FAC-ROR-Folder-01-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\FAC_Shared\Reporting\Facilities - Read only Reports"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ATLFS1-FAC_Shared-Share-FAC-ROR-Folder-01-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\FAC_Shared\Reporting\Facilities - Read only Reports"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ATLFS1-FAC_Shared-Share-FAC-ROR-Folder-01-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\FAC_Shared\zUsers\ebailey\DM"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\FAC_Shared\zUsers\ebailey\DM"	"FullControl"	"Allow"	"POWERENG\FS-ATLFS1-FAC_Shared-Share-DM-Folder-01-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\FAC_Shared\zUsers\ebailey\DM"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ATLFS1-FAC_Shared-Share-DM-Folder-01-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\FAC_Shared\zUsers\ebailey\DM"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ATLFS1-FAC_Shared-Share-DM-Folder-01-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\MultiDept"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\MultiDept"	"FullControl"	"Allow"	"POWERENG\FS-ATLFS1-MultiDept-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\MultiDept"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ATLFS1-MultiDept-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\MultiDept"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ATLFS1-MultiDept-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\MultiDept\jzimmerman"	"Modify, Synchronize"	"Allow"	"POWERENG\Ops Bis"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\MultiDept\jzimmerman"	"Modify, Synchronize"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-6511"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\MultiDept\jzimmerman"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\PTE"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\PTE"	"FullControl"	"Allow"	"POWERENG\FS-ATLFS1-PTE-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\PTE"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ATLFS1-PTE-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\PTE"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ATLFS1-PTE-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\Standards"	"FullControl"	"Deny"	"POWERENG\FS-AllShares-XD"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\Standards"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\Standards"	"FullControl"	"Allow"	"POWERENG\FS-ATLFS1-Standards-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\Standards"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ATLFS1-Standards-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\Standards"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ATLFS1-Standards-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\Studies"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
