"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\DISC\2018\Taxes_2018\3.  2018 RETURN COPIES\PCI - PTE NY\PTE NY OCT 2018.pdf"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\DISC\2018\Taxes_2018\3.  2018 RETURN COPIES\PEI\10. OCTOBER\PEI CA 10 Oct PREPAY.pdf"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\DISC\2018\Taxes_2018\3.  2018 RETURN COPIES\PEI\10. OCTOBER\PEI MN 10 Oct Return.pdf"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\DISC\2018\Taxes_2018\3.  2018 RETURN COPIES\PEI\12. DECEMBER\PEI FL DEC 2018.PDF"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\DISC\2018\Taxes_2018\3.  2018 RETURN COPIES\PEI\12. DECEMBER\PEI NM DEC 2018 Return.pdf"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\DISC\2018\Taxes_2018\3.  2018 RETURN COPIES\PEI\6.  JUNE\PEI FL JUN 2018.PDF"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-42539"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\DISC\2018\Taxes_2018\3.  2018 RETURN COPIES\PEI\9. SEPTEMBER\PE CO Sales and Use SEP 2018 RETURN.pdf"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\DISC\2018\Taxes_2018\3.  2018 RETURN COPIES\PEI\9. SEPTEMBER\PEI MN SEP 2018 Return.pdf"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\DISC\2018\Taxes_2018\3.  2018 RETURN COPIES\PEI\9. SEPTEMBER\PEI OK Sales SEPT 2018 Return.pdf"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\DISC\2018\Taxes_2018\3.  2018 RETURN COPIES\PEI\9. SEPTEMBER\PEI SD SEP 2018.pdf"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\DISC\2018\Taxes_2018\3.  2018 RETURN COPIES\PTE\10. October\PTE NM 10 OCT Return.pdf"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\DISC\2018\Taxes_2018\3.  2018 RETURN COPIES\PTE\10. October\PTE OK 10 OCT Return.pdf"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\DISC\2018\Year End_2018\POWER Tax 2018\2014-2016 PEI Wisconsin Audit\PEI AND SUBS_Wisconsin Audit Supporting Documentation.zip"	"FullControl"	"Allow"	"POWERENG\khalford"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\GL BATCHES\2018 Individual Batch Sheets\Kristina G\11Nov18\NovRates110218-11-02-2018_12-15-03-9567.zip"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\GL BATCHES\2018 Individual Batch Sheets\Kristina G\11Nov18\NovRates2-11-02-2018_16-49-52-2620.zip"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\GL BATCHES\2018 Individual Batch Sheets\Kristina G\deleter1"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\GL BATCHES\2020 Individual Batch Sheets\Kristina G\CAS & FAR Reference Material\CAS Coverage Decision Matrix 2020 08.14.2020 Training.pdf"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\GL BATCHES\2020 Individual Batch Sheets\Kristina G\CAS & FAR Reference Material\CASB_DS-1 08.14.2020 Training.pdf"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\GL BATCHES\2020 Individual Batch Sheets\Kristina G\CAS & FAR Reference Material\Power Engineers - Cost Accounting Standards Webinar 08.14.2020 Training.pdf"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\GL BATCHES\2020 Individual Batch Sheets\Kristina G\CAS & FAR Reference Material\Registration Sheet CAS Training 08.14.2020.pdf"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\GL Close 2023\Employee Cost Corrections"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\GL Close 2023\Employee Cost Corrections"	"FullControl"	"Allow"	"POWERENG\FS-HLYFS1-Accounting-Share-ECC-Folder-01-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\GL Close 2023\Employee Cost Corrections"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-HLYFS1-Accounting-Share-ECC-Folder-01-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\GL Close 2023\Employee Cost Corrections"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-HLYFS1-Accounting-Share-ECC-Folder-01-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\GL Close 2024\Employee Cost Corrections"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\GL Close 2024\Employee Cost Corrections"	"FullControl"	"Allow"	"POWERENG\FS-HLYFS1-Accounting-Share-ECC-Folder-02-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\GL Close 2024\Employee Cost Corrections"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-HLYFS1-Accounting-Share-ECC-Folder-02-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\GL Close 2024\Employee Cost Corrections"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-HLYFS1-Accounting-Share-ECC-Folder-02-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\JAN\Bank\Financials_19\Surveys 2019\BE-125 Foreign Transactions\BE-125 Q1-2019 (FINAL).pdf"	"FullControl"	"Allow"	"POWERENG\mhansen"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\JAN\Bank\Financials_19\Surveys 2019\BE-125 Foreign Transactions\BE-125 Q1-2019.pdf"	"FullControl"	"Allow"	"POWERENG\mhansen"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\JAN\Bank\Foundation\Wells Fargo Advisors_11-5-20.mht"	"ReadAndExecute, Synchronize"	"Allow"	"S-1-15-3-4096"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\JAN\Utilization\Utilization week 9-25-21.xlsx"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-6978"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\Multiplier\Multiplier_20\Account Analytics\04.06.2021 Auditor Request_Analytic Questions.xlsx"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\Multiplier\Multiplier_20\Data for Sampling\PowerEngineersInc_2020OverheadRateAudi_request36_11files_2432804.zip"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\Multiplier\Multiplier_20\Fixed Assets Reports\PBC 2020 Depreciation Schedule_old.xlsx"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\Multiplier\Multiplier_20\Fixed Assets Reports\PowerEngineersInc_2020OverheadRateAudi_request49_3files_2432858.zip"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\Multiplier\Multiplier_20\Payroll Testing\Auditor Request_Labor Testing Selections Final 03.31.2021.xlsx"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\Multiplier\Multiplier_20\Vehicle Fleet and Use Logs\PowerEngineersInc_2020OverheadRateAudi_request45_2files_2432844.zip"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\Operating Lease Schedules\Lease Agreements\OR, Lake Oswego (Portland)\2019.08.23 Memorandum of Commencement - First Amendment.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-64501"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\PEF Monthly_19\2019 VAT Returns\VAT Corresondance\Finnish Tax Downloads\2016 Transactions.csv"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\PEF Monthly_19\2019 VAT Returns\VAT Corresondance\Finnish Tax Downloads\2017 Transactions.csv"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\PEF Monthly_19\2019 VAT Returns\VAT Corresondance\Finnish Tax Downloads\2018 Transactions.csv"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\PEF Monthly_19\2019 VAT Returns\VAT Corresondance\Finnish Tax Downloads\2019 Transactions.csv"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\PEF Monthly_19\2019 VAT Returns\VAT Corresondance\Finnish Tax Downloads\2020 Transactions as of 01.31.2020.csv"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\Russ Smith"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\Russ Smith"	"FullControl"	"Allow"	"POWERENG\FS-HLYFS1-Accounting-Share-RussSmith-Folder-01-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\Russ Smith"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-HLYFS1-Accounting-Share-RussSmith-Folder-01-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\Russ Smith"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-HLYFS1-Accounting-Share-RussSmith-Folder-01-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\Taxes_2020\5.  FILED RETURN COPIES\PCI\09 SEPTEMBER\PCI FL SEPT 2020.PDF"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-42539"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\Taxes_2020\5.  FILED RETURN COPIES\PCI\09 SEPTEMBER\PCI ME Q3 SEPT 2020.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-42539"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\Taxes_2020\5.  FILED RETURN COPIES\PEI\03 MARCH\PEI FL  MAR 2020 Return.PDF"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\Taxes_2020\5.  FILED RETURN COPIES\PEI\03 MARCH\PEI MN MAR 2020 Return.pdf"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\Taxes_2020\5.  FILED RETURN COPIES\PEI\09 SEPTEMBER\PEI FL SEPT 2020.PDF"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-42539"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\Taxes_2020\5.  FILED RETURN COPIES\PEI\09 SEPTEMBER\PEI ME Q3 SEPT 2020.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-42539"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\Taxes_2020\5.  FILED RETURN COPIES\PTE\09 SEPTEMBER\PTE ME Q3 SEPT 2020.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-42539"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\Taxes_2021\3.  FILED RETURNS\01 PEI\04 APR 2021\PEI OK SALES APR 2021 Return.pdf"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\Taxes_2021\3.  FILED RETURNS\02 PTE\04 APR 2021\PTE OK USE APR 2021 Return.pdf"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\Taxes_2021\3.  FILED RETURNS\04 PCI\06 JUN 2021\PCI FL June 2021 Return.PDF"	"FullControl"	"Allow"	"POWERENG\kguerricabeitia"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\Unclaimed Property\2019 Filing\Oregon Unclaimed Property 2019.txt"	"ReadAndExecute, Synchronize"	"Allow"	"S-1-15-3-4096"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\Year End_2019\Audit 2019\Final Audit (Year End PBC)\Uploaded to Deloitte Connect\0136.2019 V1 - Payables transactions.xlsx"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-64501"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\Year End_2019\Audit 2019\Interim Audit\IT Testing\ProjectFiles.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-64501"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\Year End_2019\Oncor 2019\ProjectFiles.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-64501"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\QFILES\Year End_2020\POWER Tax 2020\YE Info for Deloitte\_TY2020 Power Engineers Tax Provision Open Items List_xlsx_aspx.mht"	"ReadAndExecute, Synchronize"	"Allow"	"S-1-15-3-4096"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\Bo\AR\Remittance\2020\05 May\5-11\261,538.01 exelon_files"	"ReadAndExecute, Synchronize"	"Allow"	"S-1-15-3-4096"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\Bo\AR\Remittance\2020\05 May\5-11\261,538.01 exelon.htm"	"ReadAndExecute, Synchronize"	"Allow"	"S-1-15-3-4096"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\Becky\Fedex\Wk 01.18.19.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-15925"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\Becky\Fedex\wk 02.01.19.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-15925"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\Becky\Fedex\wk 1.25.19.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-15925"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\PAYROLL\Brandon\GenerateReportBase1509029323389"	"FullControl"	"Allow"	"POWERENG\brburns"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\Utilities and Phones\AT&T Universal\FY2018\PDF\July18.pdf"	"FullControl"	"Allow"	"POWERENG\skloer"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\Utilities and Phones\AT&T Universal\FY2019\FEB 2019.pdf"	"FullControl"	"Allow"	"POWERENG\skloer"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\Utilities and Phones\AT&T Universal\FY2019\March 2019.pdf"	"FullControl"	"Allow"	"POWERENG\skloer"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\Utilities and Phones\Granite\2018\PDF\11302018_03403551_440221414.pdf"	"FullControl"	"Allow"	"POWERENG\skloer"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\Utilities and Phones\Spectrotel\FY 2020\CSV\export__12-27-2020_630_PM_EST.csv"	"FullControl"	"Allow"	"POWERENG\shasting"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\Utilities and Phones\Spectrotel\FY 2021\CSV\export__1-24-2021_300_PM_EST.csv"	"FullControl"	"Allow"	"POWERENG\shasting"	"None"	"None"
"\\?\UNC\HLY-SMB01\Shares$\Accounting\Utilities and Phones\Verizon\PDF Bill Copies\2020\BillSummary_20200420142310.pdf"	"FullControl"	"Allow"	"POWERENG\skloer"	"None"	"None"
