"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\01-30-19 aspermont reroutes.bak"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\12A5-1278.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\12A5-1379.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\14A6-0030.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\21W1-1522.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\21WE-1453.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\30D0-1104.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\30S0-1103.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\42S1-1122.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\50A0-1106.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\71A0-1130.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\71A0-1134.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\802003V-DT0-02501.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\802003V-DT0-02540.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\802003V-DT0-02571.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
