"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\154548\DD\DES\12 Const Spec\Antelope\05100.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\154548\DD\DES\12 Const Spec\Antelope\05200.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\154548\DD\DES\12 Const Spec\Antelope\05300.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\154548\DD\DES\12 Const Spec\Antelope\05310.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\01000.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\01300.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\01400.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\01500.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\01700.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\02010.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\02020.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\02030.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\02060.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\02110.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\02120.docx"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\02121.docx"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\02122.docx"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\02130.docx"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\02132.docx"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\02134.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
