"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Departments\BayonneDiscovery"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ORAFS1-Restricted-Share-BayonneDiscovery-Folder-01-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Departments\BayonneDiscovery"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ORAFS1-Restricted-Share-BayonneDiscovery-Folder-01-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Departments\BOD_Reports"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Departments\BOD_Reports"	"FullControl"	"Allow"	"POWERENG\FS-ORAFS1-Restricted-Share-BOD_Reports-Folder-01-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Departments\BOD_Reports"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ORAFS1-Restricted-Share-BOD_Reports-Folder-01-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Departments\BOD_Reports"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ORAFS1-Restricted-Share-BOD_Reports-Folder-01-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Departments\Engineering\Mechanical\Ihor"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Departments\Engineering\Mechanical\Ihor"	"FullControl"	"Allow"	"POWERENG\FS-ORAFS1-Restricted-Share-Ihor-Folder-01-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Departments\Engineering\Mechanical\Ihor"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ORAFS1-Restricted-Share-Ihor-Folder-01-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Departments\Engineering\Mechanical\Ihor"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ORAFS1-Restricted-Share-Ihor-Folder-01-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Departments\Finance"	"Modify, Synchronize"	"Allow"	"POWERENG\Ops Finance"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Departments\Finance"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Departments\Human Resources"	"Modify, Synchronize"	"Allow"	"POWERENG\Ops HR Dept"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Departments\Human Resources"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Departments\Legal"	"Modify, Synchronize"	"Allow"	"POWERENG\Ops Legal"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Departments\Legal"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Departments\Legal"	"Modify, Synchronize"	"Allow"	"POWERENG\Ops Legal Services Dept"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Departments\Legal Hold"	"Modify, Synchronize"	"Allow"	"POWERENG\Ops Legal"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Departments\Legal Hold"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Departments\Legal Hold"	"Modify, Synchronize"	"Allow"	"POWERENG\Ops Legal Services Dept"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Departments\MC_Reports"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Departments\MC_Reports"	"FullControl"	"Allow"	"POWERENG\FS-ORAFS1-Restricted-Share-MC_Reports-Folder-01-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Departments\MC_Reports"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ORAFS1-Restricted-Share-MC_Reports-Folder-01-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Departments\MC_Reports"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ORAFS1-Restricted-Share-MC_Reports-Folder-01-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Departments\Payroll"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Departments\Payroll"	"Modify, Synchronize"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-61153"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Projects\03319 - Discovery"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
