"Cluster"	"Vserver"	"CifsServer"	"FS1Alias"	"ShareName"	"Path"	"UNCPath"
"AT4-NTAP01"	"AT4-SMB01"	"AT4-SMB01"	"at4fs1"	"Shares$"	"/Shares"	"\\?\UNC\at4fs1\Shares$"
"AT4-NTAP01"	"AT4-SMB01"	"AT4-SMB01"	"at4fs1"	"Xchange"	"/Shares/NONREPLICATE/Xchange"	"\\?\UNC\at4fs1\Xchange"
"AT4-NTAP01"	"AT4-SMB01"	"AT4-SMB01"	"at4fs1"	"UpdateManager"	"/Shares/REPLICATE/UpdateManager"	"\\?\UNC\at4fs1\UpdateManager"
"AT4-NTAP01"	"ATL-SMB01"	"ATL-SMB01"	"atlfs1"	"Shares$"	"/Shares"	"\\?\UNC\atlfs1\Shares$"
"AT4-NTAP01"	"ATL-SMB01"	"ATL-SMB01"	"atlfs1"	"Xchange"	"/Shares/NONREPLICATE/Xchange"	"\\?\UNC\atlfs1\Xchange"
"AT4-NTAP01"	"ATL-SMB01"	"ATL-SMB01"	"atlfs1"	"FAC_Elec-Cntls"	"/Shares/REPLICATE/FAC_Elec-cntls"	"\\?\UNC\atlfs1\FAC_Elec-Cntls"
"AT4-NTAP01"	"ATL-SMB01"	"ATL-SMB01"	"atlfs1"	"FAC_Proj_Mgmt"	"/Shares/REPLICATE/FAC_Proj_Mgmt"	"\\?\UNC\atlfs1\FAC_Proj_Mgmt"
"AT4-NTAP01"	"ATL-SMB01"	"ATL-SMB01"	"atlfs1"	"FAC_Shared"	"/Shares/REPLICATE/FAC_Shared"	"\\?\UNC\atlfs1\FAC_Shared"
"AT4-NTAP01"	"ATL-SMB01"	"ATL-SMB01"	"atlfs1"	"Generation"	"/Shares/REPLICATE/generation"	"\\?\UNC\atlfs1\Generation"
"AT4-NTAP01"	"ATL-SMB01"	"ATL-SMB01"	"atlfs1"	"MultiDept"	"/Shares/REPLICATE/MultiDept"	"\\?\UNC\atlfs1\MultiDept"
"AT4-NTAP01"	"ATL-SMB01"	"ATL-SMB01"	"atlfs1"	"PTE"	"/Shares/REPLICATE/PTE"	"\\?\UNC\atlfs1\PTE"
"AT4-NTAP01"	"ATL-SMB01"	"ATL-SMB01"	"atlfs1"	"Standards"	"/Shares/REPLICATE/Standards"	"\\?\UNC\atlfs1\Standards"
"AT4-NTAP01"	"ATL-SMB01"	"ATL-SMB01"	"atlfs1"	"Studies"	"/Shares/REPLICATE/Studies"	"\\?\UNC\atlfs1\Studies"
"AT4-NTAP01"	"ATL-SMB01"	"ATL-SMB01"	"atlfs1"	"Substation"	"/Shares/REPLICATE/Substation"	"\\?\UNC\atlfs1\Substation"
"AT4-NTAP01"	"ATL-SMB01"	"ATL-SMB01"	"atlfs1"	"TanDpm"	"/Shares/REPLICATE/TanDpm"	"\\?\UNC\atlfs1\TanDpm"
"AT4-NTAP01"	"ATL-SMB01"	"ATL-SMB01"	"atlfs1"	"UpdateManager"	"/Shares/REPLICATE/UpdateManager"	"\\?\UNC\atlfs1\UpdateManager"
"AT4-NTAP01"	"BIR-SMB01"	"BIR-SMB01"	"birfs1"	"Shares$"	"/Shares"	"\\?\UNC\birfs1\Shares$"
"AT4-NTAP01"	"BIR-SMB01"	"BIR-SMB01"	"birfs1"	"Xchange"	"/Shares/NONREPLICATE/Xchange"	"\\?\UNC\birfs1\Xchange"
"AT4-NTAP01"	"BIR-SMB01"	"BIR-SMB01"	"birfs1"	"Hardy_Archive"	"/Shares/REPLICATE/Hardy_Archive"	"\\?\UNC\birfs1\Hardy_Archive"
"AT4-NTAP01"	"BIR-SMB01"	"BIR-SMB01"	"birfs1"	"Projects"	"/Shares/REPLICATE/Projects"	"\\?\UNC\birfs1\Projects"
"AT4-NTAP01"	"FMC-SMB01"	"FMC-SMB01"	"fmcfs1"	"Shares$"	"/Shares"	"\\?\UNC\fmcfs1\Shares$"
"AT4-NTAP01"	"FMC-SMB01"	"FMC-SMB01"	"fmcfs1"	"Xchange"	"/Shares/NONREPLICATE/Xchange"	"\\?\UNC\fmcfs1\Xchange"
"AT4-NTAP01"	"FMC-SMB01"	"FMC-SMB01"	"fmcfs1"	"Line"	"/Shares/REPLICATE/Line"	"\\?\UNC\fmcfs1\Line"
"AT4-NTAP01"	"FMC-SMB01"	"FMC-SMB01"	"fmcfs1"	"SAS"	"/Shares/REPLICATE/SAS"	"\\?\UNC\fmcfs1\SAS"
"AT4-NTAP01"	"FMC-SMB01"	"FMC-SMB01"	"fmcfs1"	"Substation"	"/Shares/REPLICATE/Substation"	"\\?\UNC\fmcfs1\Substation"
"AT4-NTAP01"	"FMC-SMB01"	"FMC-SMB01"	"fmcfs1"	"UpdateManager"	"/Shares/REPLICATE/UpdateManager"	"\\?\UNC\fmcfs1\UpdateManager"
"AT4-NTAP01"	"FTL-SMB01"	"FTL-SMB01"	"ftlfs1"	"Shares$"	"/Shares"	"\\?\UNC\ftlfs1\Shares$"
"AT4-NTAP01"	"FTL-SMB01"	"FTL-SMB01"	"ftlfs1"	"Xchange"	"/Shares/NONREPLICATE/Xchange"	"\\?\UNC\ftlfs1\Xchange"
"AT4-NTAP01"	"FTL-SMB01"	"FTL-SMB01"	"ftlfs1"	"Environmental"	"/Shares/REPLICATE/Environmental"	"\\?\UNC\ftlfs1\Environmental"
"AT4-NTAP01"	"FTL-SMB01"	"FTL-SMB01"	"ftlfs1"	"Line"	"/Shares/REPLICATE/Line"	"\\?\UNC\ftlfs1\Line"
"AT4-NTAP01"	"FTL-SMB01"	"FTL-SMB01"	"ftlfs1"	"PD_DistMgmt"	"/Shares/REPLICATE/PD_DistMgmt"	"\\?\UNC\ftlfs1\PD_DistMgmt"
"AT4-NTAP01"	"FTL-SMB01"	"FTL-SMB01"	"ftlfs1"	"Substation"	"/Shares/REPLICATE/Substation"	"\\?\UNC\ftlfs1\Substation"
"AT4-NTAP01"	"ORL-SMB01"	"ORL-SMB01"	"orlfs1"	"Shares$"	"/Shares"	"\\?\UNC\orlfs1\Shares$"
"AT4-NTAP01"	"ORL-SMB01"	"ORL-SMB01"	"orlfs1"	"Xchange"	"/Shares/NONREPLICATE/Xchange"	"\\?\UNC\orlfs1\Xchange"
"AT4-NTAP01"	"ORL-SMB01"	"ORL-SMB01"	"orlfs1"	"Line"	"/Shares/REPLICATE/Line"	"\\?\UNC\orlfs1\Line"
"AT4-NTAP01"	"ORL-SMB01"	"ORL-SMB01"	"orlfs1"	"PCI"	"/Shares/REPLICATE/PCI"	"\\?\UNC\orlfs1\PCI"
"AT4-NTAP01"	"ORL-SMB01"	"ORL-SMB01"	"orlfs1"	"PD_DistMgmt"	"/Shares/REPLICATE/PD_DistMgmt"	"\\?\UNC\orlfs1\PD_DistMgmt"
"AT4-NTAP01"	"ORL-SMB01"	"ORL-SMB01"	"orlfs1"	"RAM_120"	"/Shares/REPLICATE/RAM_120"	"\\?\UNC\orlfs1\RAM_120"
"AT4-NTAP01"	"ORL-SMB01"	"ORL-SMB01"	"orlfs1"	"Reference"	"/Shares/REPLICATE/Reference"	"\\?\UNC\orlfs1\Reference"
"AT4-NTAP01"	"ORL-SMB01"	"ORL-SMB01"	"orlfs1"	"SAS"	"/Shares/REPLICATE/SAS"	"\\?\UNC\orlfs1\SAS"
"AT4-NTAP01"	"ORL-SMB01"	"ORL-SMB01"	"orlfs1"	"Substation"	"/Shares/REPLICATE/Substation"	"\\?\UNC\orlfs1\Substation"
"AT4-NTAP01"	"ORL-SMB01"	"ORL-SMB01"	"orlfs1"	"UpdateManager"	"/Shares/REPLICATE/UpdateManager"	"\\?\UNC\orlfs1\UpdateManager"
"BDC-CDOTCLST01"	"BDC-SVMA01"	"BDC-SVMAFS01"	"bdcfs1"	"Shares$"	"/Shares"	"\\?\UNC\bdcfs1\Shares$"
"BDC-CDOTCLST01"	"BDC-SVMA01"	"BDC-SVMAFS01"	"bdcfs1"	"AppsScm_Backups"	"/Shares/AppsScm_Backups"	"\\?\UNC\bdcfs1\AppsScm_Backups"
"BDC-CDOTCLST01"	"BDC-SVMA01"	"BDC-SVMAFS01"	"bdcfs1"	"ArcGIS_HA$"	"/Shares/ArcGIS_HA"	"\\?\UNC\bdcfs1\ArcGIS_HA$"
"BDC-CDOTCLST01"	"BDC-SVMA01"	"BDC-SVMAFS01"	"bdcfs1"	"AUS_GIS"	"/Shares/AUS_GIS"	"\\?\UNC\bdcfs1\AUS_GIS"
"BDC-CDOTCLST01"	"BDC-SVMA01"	"BDC-SVMAFS01"	"bdcfs1"	"CAE-Apps"	"/Shares/CAE_Apps"	"\\?\UNC\bdcfs1\CAE-Apps"
"BDC-CDOTCLST01"	"BDC-SVMA01"	"BDC-SVMAFS01"	"bdcfs1"	"CMSoftware"	"/Shares/CMSoftware"	"\\?\UNC\bdcfs1\CMSoftware"
"BDC-CDOTCLST01"	"BDC-SVMA01"	"BDC-SVMAFS01"	"bdcfs1"	"CAE"	"/Shares/Departments/CAE"	"\\?\UNC\bdcfs1\CAE"
"BDC-CDOTCLST01"	"BDC-SVMA01"	"BDC-SVMAFS01"	"bdcfs1"	"Env_GIS"	"/Shares/Env_GIS"	"\\?\UNC\bdcfs1\Env_GIS"
"BDC-CDOTCLST01"	"BDC-SVMA01"	"BDC-SVMAFS01"	"bdcfs1"	"Facilities"	"/Shares/Facilities"	"\\?\UNC\bdcfs1\Facilities"
"BDC-CDOTCLST01"	"BDC-SVMA01"	"BDC-SVMAFS01"	"bdcfs1"	"Generation"	"/Shares/Generation"	"\\?\UNC\bdcfs1\Generation"
"BDC-CDOTCLST01"	"BDC-SVMA01"	"BDC-SVMAFS01"	"bdcfs1"	"IEB"	"/Shares/IEB"	"\\?\UNC\bdcfs1\IEB"
"BDC-CDOTCLST01"	"BDC-SVMA01"	"BDC-SVMAFS01"	"bdcfs1"	"PD_Scans"	"/Shares/PD_Scans"	"\\?\UNC\bdcfs1\PD_Scans"
"BDC-CDOTCLST01"	"BDC-SVMA01"	"BDC-SVMAFS01"	"bdcfs1"	"Projects"	"/Shares/Projects"	"\\?\UNC\bdcfs1\Projects"
"BDC-CDOTCLST01"	"BDC-SVMA01"	"BDC-SVMAFS01"	"bdcfs1"	"Reference"	"/Shares/Reference"	"\\?\UNC\bdcfs1\Reference"
"BDC-CDOTCLST01"	"BDC-SVMA01"	"BDC-SVMAFS01"	"bdcfs1"	"SQL_DB_Backups"	"/Shares/SQL_DB_Backups"	"\\?\UNC\bdcfs1\SQL_DB_Backups"
"BDC-CDOTCLST01"	"BDC-SVMA01"	"BDC-SVMAFS01"	"bdcfs1"	"UpdateManager"	"/Shares/UpdateManager"	"\\?\UNC\bdcfs1\UpdateManager"
"BDC-CDOTCLST01"	"BDC-SVMA01"	"BDC-SVMAFS01"	"bdcfs1"	"Xchange"	"/Shares/Xchange"	"\\?\UNC\bdcfs1\Xchange"
"BDC-CDOTCLST01"	"DDCD-SMB01"	"DDCD-SMB01"	"bdcdpwfs1"	"Shares$"	"/Shares"	"\\?\UNC\bdcdpwfs1\Shares$"
"BDC-CDOTCLST01"	"DDCD-SMB01"	"DDCD-SMB01"	"bdcdpwfs1"	"PW"	"/Shares/PW"	"\\?\UNC\bdcdpwfs1\PW"
"BDC-CDOTCLST01"	"DDCD-SMB01"	"DDCD-SMB01"	"bdcdpwfs1"	"SQL_DB_Backups"	"/Shares/SQL_DB_Backups"	"\\?\UNC\bdcdpwfs1\SQL_DB_Backups"
"BDC-CDOTCLST01"	"DDCD-SMB01"	"DDCD-SMB01"	"bdcdpwfs1"	"Vault_Backup"	"/Shares/Vault_Backup"	"\\?\UNC\bdcdpwfs1\Vault_Backup"
"BDC-CDOTCLST01"	"DDCD-SMB01"	"DDCD-SMB01"	"bdcdpwfs1"	"Vault_Filestore$"	"/Shares/Vault_FileStore"	"\\?\UNC\bdcdpwfs1\Vault_Filestore$"
"CDC-CDOTCLST01"	"CDC-SVMA01"	"CDC-SVMAFS01"	"cdcfs1"	"Shares$"	"/Shares"	"\\?\UNC\cdcfs1\Shares$"
"CDC-CDOTCLST01"	"CDC-SVMA01"	"CDC-SVMAFS01"	"cdcfs1"	"Attachment_Archive$"	"/Shares/Attachment_Archive"	"\\?\UNC\cdcfs1\Attachment_Archive$"
"CDC-CDOTCLST01"	"CDC-SVMA01"	"CDC-SVMAFS01"	"cdcfs1"	"Automation"	"/Shares/Automation"	"\\?\UNC\cdcfs1\Automation"
"CDC-CDOTCLST01"	"CDC-SVMA01"	"CDC-SVMAFS01"	"cdcfs1"	"Azure_Data_Factory"	"/Shares/Azure_Data_Factory"	"\\?\UNC\cdcfs1\Azure_Data_Factory"
"CDC-CDOTCLST01"	"CDC-SVMA01"	"CDC-SVMAFS01"	"cdcfs1"	"BAL"	"/Shares/BAL"	"\\?\UNC\cdcfs1\BAL"
"CDC-CDOTCLST01"	"CDC-SVMA01"	"CDC-SVMAFS01"	"cdcfs1"	"ConEst"	"/Shares/ConEst"	"\\?\UNC\cdcfs1\ConEst"
"CDC-CDOTCLST01"	"CDC-SVMA01"	"CDC-SVMAFS01"	"cdcfs1"	"Discovery"	"/Shares/Discovery"	"\\?\UNC\cdcfs1\Discovery"
"CDC-CDOTCLST01"	"CDC-SVMA01"	"CDC-SVMAFS01"	"cdcfs1"	"Enviro_Service"	"/Shares/Enviro_Service"	"\\?\UNC\cdcfs1\Enviro_Service"
"CDC-CDOTCLST01"	"CDC-SVMA01"	"CDC-SVMAFS01"	"cdcfs1"	"Facilities"	"/Shares/Facilities"	"\\?\UNC\cdcfs1\Facilities"
"CDC-CDOTCLST01"	"CDC-SVMA01"	"CDC-SVMAFS01"	"cdcfs1"	"Facilities_Scans"	"/Shares/Facilities_Scans"	"\\?\UNC\cdcfs1\Facilities_Scans"
"CDC-CDOTCLST01"	"CDC-SVMA01"	"CDC-SVMAFS01"	"cdcfs1"	"HST"	"/Shares/HST"	"\\?\UNC\cdcfs1\HST"
"CDC-CDOTCLST01"	"CDC-SVMA01"	"CDC-SVMAFS01"	"cdcfs1"	"Projects"	"/Shares/Projects"	"\\?\UNC\cdcfs1\Projects"
"CDC-CDOTCLST01"	"CDC-SVMA01"	"CDC-SVMAFS01"	"cdcfs1"	"PW"	"/Shares/PW"	"\\?\UNC\cdcfs1\PW"
"CDC-CDOTCLST01"	"CDC-SVMA01"	"CDC-SVMAFS01"	"cdcfs1"	"Reference"	"/Shares/Reference"	"\\?\UNC\cdcfs1\Reference"
"CDC-CDOTCLST01"	"CDC-SVMA01"	"CDC-SVMAFS01"	"cdcfs1"	"SAW"	"/Shares/SAW"	"\\?\UNC\cdcfs1\SAW"
"CDC-CDOTCLST01"	"CDC-SVMA01"	"CDC-SVMAFS01"	"cdcfs1"	"CDCZ_WEB01_Backup"	"/Shares/SMB_CDCZ_WEB01_Backup"	"\\?\UNC\cdcfs1\CDCZ_WEB01_Backup"
"CDC-CDOTCLST01"	"CDC-SVMA01"	"CDC-SVMAFS01"	"cdcfs1"	"SQL_DB_Backups"	"/Shares/SQL_DB_Backups"	"\\?\UNC\cdcfs1\SQL_DB_Backups"
"CDC-CDOTCLST01"	"CDC-SVMA01"	"CDC-SVMAFS01"	"cdcfs1"	"UpdateManager"	"/Shares/UpdateManager"	"\\?\UNC\cdcfs1\UpdateManager"
"CDC-CDOTCLST01"	"CDC-SVMA01"	"CDC-SVMAFS01"	"cdcfs1"	"Vault_Backup"	"/Shares/Vault_Backup"	"\\?\UNC\cdcfs1\Vault_Backup"
"CDC-CDOTCLST01"	"CDC-SVMA01"	"CDC-SVMAFS01"	"cdcfs1"	"Vault_FileStore$"	"/Shares/Vault_FileStore"	"\\?\UNC\cdcfs1\Vault_FileStore$"
"CDC-CDOTCLST01"	"CDC-SVMA01"	"CDC-SVMAFS01"	"cdcfs1"	"Xchange"	"/Shares/Xchange"	"\\?\UNC\cdcfs1\Xchange"
"CH3-NTAP01"	"APL-SMB01"	"APL-SMB01"	"aplfs1"	"Shares$"	"/Shares"	"\\?\UNC\aplfs1\Shares$"
"CH3-NTAP01"	"APL-SMB01"	"APL-SMB01"	"aplfs1"	"Xchange"	"/Shares/NONREPLICATE/Xchange"	"\\?\UNC\aplfs1\Xchange"
"CH3-NTAP01"	"APL-SMB01"	"APL-SMB01"	"aplfs1"	"Facilities"	"/Shares/REPLICATE/Facilities"	"\\?\UNC\aplfs1\Facilities"
"CH3-NTAP01"	"APL-SMB01"	"APL-SMB01"	"aplfs1"	"Industrial"	"/Shares/REPLICATE/Industrial"	"\\?\UNC\aplfs1\Industrial"
"CH3-NTAP01"	"ARB-SMB01"	"ARB-SMB01"	"arbfs1"	"Shares$"	"/Shares"	"\\?\UNC\arbfs1\Shares$"
"CH3-NTAP01"	"ARB-SMB01"	"ARB-SMB01"	"arbfs1"	"Xchange"	"/Shares/NONREPLICATE/Xchange"	"\\?\UNC\arbfs1\Xchange"
"CH3-NTAP01"	"ARB-SMB01"	"ARB-SMB01"	"arbfs1"	"Line"	"/Shares/REPLICATE/Line"	"\\?\UNC\arbfs1\Line"
"CH3-NTAP01"	"ARB-SMB01"	"ARB-SMB01"	"arbfs1"	"PD_DistMgmt"	"/Shares/REPLICATE/PD_DistMgmt"	"\\?\UNC\arbfs1\PD_DistMgmt"
"CH3-NTAP01"	"ARB-SMB01"	"ARB-SMB01"	"arbfs1"	"SAS"	"/Shares/REPLICATE/SAS"	"\\?\UNC\arbfs1\SAS"
"CH3-NTAP01"	"ARB-SMB01"	"ARB-SMB01"	"arbfs1"	"Substation"	"/Shares/REPLICATE/Substation"	"\\?\UNC\arbfs1\Substation"
"CH3-NTAP01"	"ARB-SMB01"	"ARB-SMB01"	"arbfs1"	"UpdateManager"	"/Shares/REPLICATE/UpdateManager"	"\\?\UNC\arbfs1\UpdateManager"
"CH3-NTAP01"	"CH3-SMB01"	"CH3-SMB01"	"ch3fs1"	"Shares$"	"/Shares"	"\\?\UNC\ch3fs1\Shares$"
"CH3-NTAP01"	"CH3-SMB01"	"CH3-SMB01"	"ch3fs1"	"Xchange"	"/Shares/NONREPLICATE/Xchange"	"\\?\UNC\ch3fs1\Xchange"
"CH3-NTAP01"	"CH3-SMB01"	"CH3-SMB01"	"ch3fs1"	"Line"	"/Shares/REPLICATE/Line"	"\\?\UNC\ch3fs1\Line"
"CH3-NTAP01"	"CH3-SMB01"	"CH3-SMB01"	"ch3fs1"	"PD_DistMgmt"	"/Shares/REPLICATE/PD_DistMgmt"	"\\?\UNC\ch3fs1\PD_DistMgmt"
"CH3-NTAP01"	"CH3-SMB01"	"CH3-SMB01"	"ch3fs1"	"Pub_Inv"	"/Shares/REPLICATE/Pub_Inv"	"\\?\UNC\ch3fs1\Pub_Inv"
"CH3-NTAP01"	"CH3-SMB01"	"CH3-SMB01"	"ch3fs1"	"UpdateManager"	"/Shares/REPLICATE/UpdateManager"	"\\?\UNC\ch3fs1\UpdateManager"
"CH3-NTAP01"	"CIN-SMB01"	"CIN-SMB01"	"cinfs1"	"Shares$"	"/Shares"	"\\?\UNC\cinfs1\Shares$"
"CH3-NTAP01"	"CIN-SMB01"	"CIN-SMB01"	"cinfs1"	"Xchange"	"/Shares/NONREPLICATE/xchange"	"\\?\UNC\cinfs1\Xchange"
"CH3-NTAP01"	"CIN-SMB01"	"CIN-SMB01"	"cinfs1"	"Archive"	"/Shares/REPLICATE/archive"	"\\?\UNC\cinfs1\Archive"
"CH3-NTAP01"	"CIN-SMB01"	"CIN-SMB01"	"cinfs1"	"RAM"	"/Shares/REPLICATE/ram"	"\\?\UNC\cinfs1\RAM"
"CH3-NTAP01"	"CIN-SMB01"	"CIN-SMB01"	"cinfs1"	"RAM120"	"/Shares/REPLICATE/ram/RAM120"	"\\?\UNC\cinfs1\RAM120"
"CH3-NTAP01"	"COL-SMB01"	"COL-SMB01"	"colfs1"	"Shares$"	"/Shares"	"\\?\UNC\colfs1\Shares$"
"CH3-NTAP01"	"COL-SMB01"	"COL-SMB01"	"colfs1"	"Xchange"	"/Shares/NONREPLICATE/Xchange"	"\\?\UNC\colfs1\Xchange"
"CH3-NTAP01"	"COL-SMB01"	"COL-SMB01"	"colfs1"	"Environmental"	"/Shares/REPLICATE/Environmental"	"\\?\UNC\colfs1\Environmental"
"CH3-NTAP01"	"COL-SMB01"	"COL-SMB01"	"colfs1"	"Line"	"/Shares/REPLICATE/Line"	"\\?\UNC\colfs1\Line"
"CH3-NTAP01"	"COL-SMB01"	"COL-SMB01"	"colfs1"	"PD_DistMgmt"	"/Shares/REPLICATE/PD_DistMgmt"	"\\?\UNC\colfs1\PD_DistMgmt"
"CH3-NTAP01"	"COL-SMB01"	"COL-SMB01"	"colfs1"	"Substation"	"/Shares/REPLICATE/Substation"	"\\?\UNC\colfs1\Substation"
"CH3-NTAP01"	"GRB-SMB01"	"GRB-SMB01"	"grbfs1"	"Shares$"	"/Shares"	"\\?\UNC\grbfs1\Shares$"
"CH3-NTAP01"	"GRB-SMB01"	"GRB-SMB01"	"grbfs1"	"Backup"	"/Shares/REPLICATE/Backup"	"\\?\UNC\grbfs1\Backup"
"CH3-NTAP01"	"GRB-SMB01"	"GRB-SMB01"	"grbfs1"	"GIS"	"/Shares/REPLICATE/GIS"	"\\?\UNC\grbfs1\GIS"
"CH3-NTAP01"	"KCK-SMB01"	"KCK-SMB01"	"kckfs1"	"Shares$"	"/Shares"	"\\?\UNC\kckfs1\Shares$"
"CH3-NTAP01"	"KCK-SMB01"	"KCK-SMB01"	"kckfs1"	"Xchange"	"/Shares/NONREPLICATE/Xchange"	"\\?\UNC\kckfs1\Xchange"
"CH3-NTAP01"	"KCK-SMB01"	"KCK-SMB01"	"kckfs1"	"KCK_Office"	"/Shares/REPLICATE/KCK_Office"	"\\?\UNC\kckfs1\KCK_Office"
"CH3-NTAP01"	"KCK-SMB01"	"KCK-SMB01"	"kckfs1"	"Line"	"/Shares/REPLICATE/Line"	"\\?\UNC\kckfs1\Line"
"CH3-NTAP01"	"KCK-SMB01"	"KCK-SMB01"	"kckfs1"	"SAS"	"/Shares/REPLICATE/SAS"	"\\?\UNC\kckfs1\SAS"
"CH3-NTAP01"	"KCK-SMB01"	"KCK-SMB01"	"kckfs1"	"Substation"	"/Shares/REPLICATE/Substation"	"\\?\UNC\kckfs1\Substation"
"CH3-NTAP01"	"MIN-SMB01"	"MIN-SMB01"	"minfs1"	"Shares$"	"/Shares"	"\\?\UNC\minfs1\Shares$"
"CH3-NTAP01"	"MIN-SMB01"	"MIN-SMB01"	"minfs1"	"Xchange"	"/Shares/NONREPLICATE/Xchange"	"\\?\UNC\minfs1\Xchange"
"CH3-NTAP01"	"MIN-SMB01"	"MIN-SMB01"	"minfs1"	"Acadstd"	"/Shares/REPLICATE/Acadstd"	"\\?\UNC\minfs1\Acadstd"
"CH3-NTAP01"	"MIN-SMB01"	"MIN-SMB01"	"minfs1"	"Facilities"	"/Shares/REPLICATE/Facilities"	"\\?\UNC\minfs1\Facilities"
"CH3-NTAP01"	"MIN-SMB01"	"MIN-SMB01"	"minfs1"	"NFD"	"/Shares/REPLICATE/NFD"	"\\?\UNC\minfs1\NFD"
"CH3-NTAP01"	"MIN-SMB01"	"MIN-SMB01"	"minfs1"	"Reference"	"/Shares/REPLICATE/Reference"	"\\?\UNC\minfs1\Reference"
"CH3-NTAP01"	"MIN-SMB01"	"MIN-SMB01"	"minfs1"	"UpdateManager"	"/Shares/REPLICATE/UpdateManager"	"\\?\UNC\minfs1\UpdateManager"
"CH3-NTAP01"	"MKE-SMB01"	"MKE-SMB01"	"mkefs1"	"Shares$"	"/Shares"	"\\?\UNC\mkefs1\Shares$"
"CH3-NTAP01"	"MKE-SMB01"	"MKE-SMB01"	"mkefs1"	"GIS"	"/Shares/REPLICATE/GIS"	"\\?\UNC\mkefs1\GIS"
"CH3-NTAP01"	"MSN-SMB01"	"MSN-SMB01"	"msnfs1"	"Shares$"	"/Shares"	"\\?\UNC\msnfs1\Shares$"
"CH3-NTAP01"	"MSN-SMB01"	"MSN-SMB01"	"msnfs1"	"Xchange"	"/Shares/NONREPLICATE/Xchange"	"\\?\UNC\msnfs1\Xchange"
"CH3-NTAP01"	"MSN-SMB01"	"MSN-SMB01"	"msnfs1"	"FAC_Shared"	"/Shares/REPLICATE/FAC_Shared"	"\\?\UNC\msnfs1\FAC_Shared"
"CH3-NTAP01"	"MSN-SMB01"	"MSN-SMB01"	"msnfs1"	"Reference"	"/Shares/REPLICATE/Reference"	"\\?\UNC\msnfs1\Reference"
"CH3-NTAP01"	"MSN-SMB01"	"MSN-SMB01"	"msnfs1"	"Standards"	"/Shares/REPLICATE/Standards"	"\\?\UNC\msnfs1\Standards"
"CH3-NTAP01"	"OPK-SMB01"	"OPK-SMB01"	"opkfs1"	"Shares$"	"/Shares"	"\\?\UNC\opkfs1\Shares$"
"CH3-NTAP01"	"OPK-SMB01"	"OPK-SMB01"	"opkfs1"	"Xchange"	"/Shares/NONREPLICATE/Xchange"	"\\?\UNC\opkfs1\Xchange"
"CH3-NTAP01"	"OPK-SMB01"	"OPK-SMB01"	"opkfs1"	"Controls"	"/Shares/REPLICATE/Controls"	"\\?\UNC\opkfs1\Controls"
"CH3-NTAP01"	"OPK-SMB01"	"OPK-SMB01"	"opkfs1"	"Facilities"	"/Shares/REPLICATE/Facilities"	"\\?\UNC\opkfs1\Facilities"
"CH3-NTAP01"	"OPK-SMB01"	"OPK-SMB01"	"opkfs1"	"Generation"	"/Shares/REPLICATE/Generation"	"\\?\UNC\opkfs1\Generation"
"CH3-NTAP01"	"OPK-SMB01"	"OPK-SMB01"	"opkfs1"	"Line"	"/Shares/REPLICATE/Line"	"\\?\UNC\opkfs1\Line"
"CH3-NTAP01"	"OPK-SMB01"	"OPK-SMB01"	"opkfs1"	"PD_DistMgmt"	"/Shares/REPLICATE/PD_DistMgmt"	"\\?\UNC\opkfs1\PD_DistMgmt"
"CH3-NTAP01"	"OPK-SMB01"	"OPK-SMB01"	"opkfs1"	"PD_PM"	"/Shares/REPLICATE/PD_PM"	"\\?\UNC\opkfs1\PD_PM"
"CH3-NTAP01"	"OPK-SMB01"	"OPK-SMB01"	"opkfs1"	"Procurement"	"/Shares/REPLICATE/Procurement"	"\\?\UNC\opkfs1\Procurement"
"CH3-NTAP01"	"OPK-SMB01"	"OPK-SMB01"	"opkfs1"	"Projects"	"/Shares/REPLICATE/Projects"	"\\?\UNC\opkfs1\Projects"
"CH3-NTAP01"	"OPK-SMB01"	"OPK-SMB01"	"opkfs1"	"PTE"	"/Shares/REPLICATE/PTE"	"\\?\UNC\opkfs1\PTE"
"CH3-NTAP01"	"OPK-SMB01"	"OPK-SMB01"	"opkfs1"	"Reference"	"/Shares/REPLICATE/Reference"	"\\?\UNC\opkfs1\Reference"
"CH3-NTAP01"	"OPK-SMB01"	"OPK-SMB01"	"opkfs1"	"SAS"	"/Shares/REPLICATE/SAS"	"\\?\UNC\opkfs1\SAS"
"CH3-NTAP01"	"OPK-SMB01"	"OPK-SMB01"	"opkfs1"	"Substation"	"/Shares/REPLICATE/Substation"	"\\?\UNC\opkfs1\Substation"
"CH3-NTAP01"	"OPK-SMB01"	"OPK-SMB01"	"opkfs1"	"UpdateManager"	"/Shares/REPLICATE/UpdateManager"	"\\?\UNC\opkfs1\UpdateManager"
"CH3-NTAP01"	"OPK-SMB01"	"OPK-SMB01"	"opkfs1"	"Sega_Archive"	"/Shares/SEGA_ARCHIVE"	"\\?\UNC\opkfs1\Sega_Archive"
"CH3-NTAP01"	"PLV-SMB01"	"PLV-SMB01"	"plvfs1"	"Shares$"	"/Shares"	"\\?\UNC\plvfs1\Shares$"
"CH3-NTAP01"	"PLV-SMB01"	"PLV-SMB01"	"plvfs1"	"Xchange"	"/Shares/NONREPLICATE/Xchange"	"\\?\UNC\plvfs1\Xchange"
