"Acl"	"AttributeCacheTtl"	"CifsServer"	"Comment"	"DirUmask"	"FileUmask"	"ForceGroupForCreate"	"MaxConnectionsPerShare"	"NcController"	"OfflineFilesMode"	"Path"	"ShareName"	"ShareProperties"	"SymlinkProperties"	"Volume"	"VscanFileopProfile"	"Vserver"	"AttributeCacheTtlSpecified"	"DirUmaskSpecified"	"FileUmaskSpecified"	"MaxConnectionsPerShareSpecified"
"System.String[]"		"BOSDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"BOSDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOSDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Environmental"	"Environmental"	"System.String[]"	"System.String[]"	"SMDV_vol_BOS_SMB01_vol_SMB_REPLICATE_01"	"standard"	"BOSDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOSDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/line"	"Line"	"System.String[]"	"System.String[]"	"SMDV_vol_BOS_SMB01_vol_SMB_REPLICATE_01"	"standard"	"BOSDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOSDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/PD_DistMgmt"	"PD_DistMgmt"	"System.String[]"	"System.String[]"	"SMDV_vol_BOS_SMB01_vol_SMB_REPLICATE_01"	"standard"	"BOSDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOSDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Program_Management"	"Program_Management"	"System.String[]"	"System.String[]"	"SMDV_vol_BOS_SMB01_vol_SMB_REPLICATE_01"	"standard"	"BOSDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOSDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Reference"	"Reference"	"System.String[]"	"System.String[]"	"SMDV_vol_BOS_SMB01_vol_SMB_REPLICATE_01"	"standard"	"BOSDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOSDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Substation"	"Substation"	"System.String[]"	"System.String[]"	"SMDV_vol_BOS_SMB01_vol_SMB_REPLICATE_01"	"standard"	"BOSDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDC-SVMAFS01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"CDC-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDC-SVMAFS01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/Attachment_Archive"	"Attachment_Archive$"	"System.String[]"	"System.String[]"	"vol_SMB_Attachment_Archive_01"	"standard"	"CDC-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDC-SVMAFS01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/Automation"	"Automation"	"System.String[]"	"System.String[]"	"vol_SMB_Automation_01"	"standard"	"CDC-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDC-SVMAFS01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/Azure_Data_Factory"	"Azure_Data_Factory"	"System.String[]"	"System.String[]"	"vol_SMB_Azure_Data_Factory_01"	"standard"	"CDC-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDC-SVMAFS01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/BAL"	"BAL"	"System.String[]"	"System.String[]"	"vol_SMB_BAL_01"	"standard"	"CDC-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDC-SVMAFS01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/ConEst"	"ConEst"	"System.String[]"	"System.String[]"	"vol_SMB_ConEst_01"	"standard"	"CDC-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDC-SVMAFS01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/Discovery"	"Discovery"	"System.String[]"	"System.String[]"	"vol_SMB_Discovery_01"	"standard"	"CDC-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDC-SVMAFS01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/Enviro_Service"	"Enviro_Service"	"System.String[]"	"System.String[]"	"vol_SMB_Enviro_Service_01"	"standard"	"CDC-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDC-SVMAFS01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/Facilities"	"Facilities"	"System.String[]"	"System.String[]"	"vol_SMB_Facilities_01"	"standard"	"CDC-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDC-SVMAFS01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/Facilities_Scans"	"Facilities_Scans"	"System.String[]"	"System.String[]"	"vol_SMB_Facilities_Scans_01"	"standard"	"CDC-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDC-SVMAFS01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/HST"	"HST"	"System.String[]"	"System.String[]"	"vol_SMB_HST_01"	"standard"	"CDC-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDC-SVMAFS01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/Projects"	"Projects"	"System.String[]"	"System.String[]"	"vol_SMB_Projects_01"	"standard"	"CDC-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDC-SVMAFS01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/PW"	"PW"	"System.String[]"	"System.String[]"	"JP_vol_PW"	"standard"	"CDC-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDC-SVMAFS01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/Reference"	"Reference"	"System.String[]"	"System.String[]"	"vol_SMB_Reference_01"	"standard"	"CDC-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDC-SVMAFS01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/SAW"	"SAW"	"System.String[]"	"System.String[]"	"vol_SMB_SAW_01"	"standard"	"CDC-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDC-SVMAFS01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/SMB_CDCZ_WEB01_Backup"	"CDCZ_WEB01_Backup"	"System.String[]"	"System.String[]"	"vol_SMB_CDCZ_WEB01_Backup_01"	"standard"	"CDC-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDC-SVMAFS01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/SQL_DB_Backups"	"SQL_DB_Backups"	"System.String[]"	"System.String[]"	"vol_SMB_SQL_DB_Backups_01"	"standard"	"CDC-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDC-SVMAFS01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/UpdateManager"	"UpdateManager"	"System.String[]"	"System.String[]"	"vol_SMB_UpdateManager_01"	"standard"	"CDC-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDC-SVMAFS01"	"CAD Vault Backup"				"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/Vault_Backup"	"Vault_Backup"	"System.String[]"	"System.String[]"	"vol_SMB_Vault_Backup_01"	"standard"	"CDC-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDC-SVMAFS01"	"REQ123579 - Derrek"				"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/Vault_FileStore"	"Vault_FileStore$"	"System.String[]"	"System.String[]"	"vol_SMB_Vault_FileStore_01"	"standard"	"CDC-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDC-SVMAFS01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/Xchange"	"Xchange"	"System.String[]"	"System.String[]"	"vol_SMB_Xchange_01"	"standard"	"CDC-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDCZ-SMBFS02"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"CDCZ-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"CDCZ-SMBFS02"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/Scanners"	"Scanners"	"System.String[]"	"System.String[]"	"vol_SMB_Scanners_01"	"standard"	"CDCZ-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"CH3DR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"CH3DR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"CH3DR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Line"	"Line"	"System.String[]"	"System.String[]"	"SMDV_vol_CH3_SMB01_vol_SMB_REPLICATE_01"	"standard"	"CH3DR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"CH3DR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/PD_DistMgmt"	"PD_DistMgmt"	"System.String[]"	"System.String[]"	"SMDV_vol_CH3_SMB01_vol_SMB_REPLICATE_01"	"standard"	"CH3DR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"CH3DR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Pub_Inv"	"Pub_Inv"	"System.String[]"	"System.String[]"	"SMDV_vol_CH3_SMB01_vol_SMB_REPLICATE_01"	"standard"	"CH3DR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"CH3DR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/UpdateManager"	"UpdateManager"	"System.String[]"	"System.String[]"	"SMDV_vol_CH3_SMB01_vol_SMB_REPLICATE_01"	"standard"	"CH3DR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"CH3DR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Xchange"	"Xchange"	"System.String[]"	"System.String[]"		"standard"	"CH3DR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"CINDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"CINDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"CINDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/archive"	"Archive"	"System.String[]"	"System.String[]"	"SMDV_vol_CIN_SMB01_vol_SMB_REPLICATE_01"	"standard"	"CINDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"CINDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/ram"	"RAM"	"System.String[]"	"System.String[]"	"SMDV_vol_CIN_SMB01_vol_SMB_REPLICATE_01"	"standard"	"CINDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"CINDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/ram/RAM120"	"RAM120"	"System.String[]"	"System.String[]"	"SMDV_vol_CIN_SMB01_vol_SMB_REPLICATE_01"	"standard"	"CINDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"CLKDR-SMB02"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"CLKDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"CLKDR-SMB02"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Reference"	"Reference"	"System.String[]"	"System.String[]"	"SMDV_vol_CLK_SMB01_vol_SMB_REPLICATE_01"	"standard"	"CLKDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"CLKDR-SMB02"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Studies"	"Studies"	"System.String[]"	"System.String[]"	"SMDV_vol_CLK_SMB01_vol_SMB_REPLICATE_01"	"standard"	"CLKDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"CLKDR-SMB02"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Visual_Tech"	"Visual_Tech"	"System.String[]"	"System.String[]"	"SMDV_vol_CLK_SMB01_vol_SMB_REPLICATE_01"	"standard"	"CLKDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"COLDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"COLDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"COLDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Environmental"	"Environmental"	"System.String[]"	"System.String[]"	"SMDV_vol_COL_SMB01_vol_SMB_REPLICATE_01"	"standard"	"COLDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"COLDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Line"	"Line"	"System.String[]"	"System.String[]"	"SMDV_vol_COL_SMB01_vol_SMB_REPLICATE_01"	"standard"	"COLDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"COLDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/PD_DistMgmt"	"PD_DistMgmt"	"System.String[]"	"System.String[]"	"SMDV_vol_COL_SMB01_vol_SMB_REPLICATE_01"	"standard"	"COLDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"COLDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Substation"	"Substation"	"System.String[]"	"System.String[]"	"SMDV_vol_COL_SMB01_vol_SMB_REPLICATE_01"	"standard"	"COLDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"DA11DR-SMB02"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"DA11DR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"DA11DR-SMB02"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/UpdateManager"	"UpdateManager"	"System.String[]"	"System.String[]"	"SMDV_vol_DA11_SMB01_vol_SMB_REPLICATE_01"	"standard"	"DA11DR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"DDCD-SMB02"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"DDCD-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"DDCD-SMB02"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/PW"	"PW"	"System.String[]"	"System.String[]"	"JP_vol_PW"	"standard"	"DDCD-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"DENDR-SMB02"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"DENDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"DENDR-SMB02"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/DENSUS"	"DENSUS"	"System.String[]"	"System.String[]"	"SMDV_vol_DEN_SMB01_vol_SMB_REPLICATE_01"	"standard"	"DENDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"DENDR-SMB02"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Enviro"	"Enviro"	"System.String[]"	"System.String[]"	"SMDV_vol_DEN_SMB01_vol_SMB_REPLICATE_01"	"standard"	"DENDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"DENDR-SMB02"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Galena_Advisors"	"Galena_Advisors"	"System.String[]"	"System.String[]"	"SMDV_vol_DEN_SMB01_vol_SMB_REPLICATE_01"	"standard"	"DENDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"DENDR-SMB02"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/GIS"	"GIS"	"System.String[]"	"System.String[]"	"SMDV_vol_DEN_SMB01_vol_SMB_REPLICATE_01"	"standard"	"DENDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"DENDR-SMB02"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Line"	"Line"	"System.String[]"	"System.String[]"	"SMDV_vol_DEN_SMB01_vol_SMB_REPLICATE_01"	"standard"	"DENDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"DENDR-SMB02"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Plot Files"	"Plot Files"	"System.String[]"	"System.String[]"	"SMDV_vol_DEN_SMB01_vol_SMB_REPLICATE_01"	"standard"	"DENDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"DENDR-SMB02"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Salient"	"Salient"	"System.String[]"	"System.String[]"	"SMDV_vol_DEN_SMB01_vol_SMB_REPLICATE_01"	"standard"	"DENDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"DENDR-SMB02"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/SAS"	"SAS"	"System.String[]"	"System.String[]"	"SMDV_vol_DEN_SMB01_vol_SMB_REPLICATE_01"	"standard"	"DENDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"DENDR-SMB02"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Substation"	"Substation"	"System.String[]"	"System.String[]"	"SMDV_vol_DEN_SMB01_vol_SMB_REPLICATE_01"	"standard"	"DENDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"DENDR-SMB02"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/UpdateManager"	"UpdateManager"	"System.String[]"	"System.String[]"	"SMDV_vol_DEN_SMB01_vol_SMB_REPLICATE_01"	"standard"	"DENDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"FMCDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"FMCDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FMCDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Line"	"Line"	"System.String[]"	"System.String[]"	"SMDV_vol_FMC_SMB01_vol_SMB_REPLICATE_01"	"standard"	"FMCDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FMCDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/SAS"	"SAS"	"System.String[]"	"System.String[]"	"SMDV_vol_FMC_SMB01_vol_SMB_REPLICATE_01"	"standard"	"FMCDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FMCDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Substation"	"Substation"	"System.String[]"	"System.String[]"	"SMDV_vol_FMC_SMB01_vol_SMB_REPLICATE_01"	"standard"	"FMCDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FMCDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/UpdateManager"	"UpdateManager"	"System.String[]"	"System.String[]"	"SMDV_vol_FMC_SMB01_vol_SMB_REPLICATE_01"	"standard"	"FMCDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FREDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"FREDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FREDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Admin"	"Admin"	"System.String[]"	"System.String[]"	"SMDV_vol_FRE_SMB01_vol_SMB_REPLICATE_01"	"standard"	"FREDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FREDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Enviro"	"Enviro"	"System.String[]"	"System.String[]"	"SMDV_vol_FRE_SMB01_vol_SMB_REPLICATE_01"	"standard"	"FREDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FREDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/itops"	"ITops"	"System.String[]"	"System.String[]"	"SMDV_vol_FRE_SMB01_vol_SMB_REPLICATE_01"	"standard"	"FREDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FREDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/line"	"Line"	"System.String[]"	"System.String[]"	"SMDV_vol_FRE_SMB01_vol_SMB_REPLICATE_01"	"standard"	"FREDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FREDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Project_Control"	"Project_Control"	"System.String[]"	"System.String[]"	"SMDV_vol_FRE_SMB01_vol_SMB_REPLICATE_01"	"standard"	"FREDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FREDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Reference"	"Reference"	"System.String[]"	"System.String[]"	"SMDV_vol_FRE_SMB01_vol_SMB_REPLICATE_01"	"standard"	"FREDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FREDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/SAS"	"SAS"	"System.String[]"	"System.String[]"	"SMDV_vol_FRE_SMB01_vol_SMB_REPLICATE_01"	"standard"	"FREDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FREDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/StratComm"	"StratComm"	"System.String[]"	"System.String[]"	"SMDV_vol_FRE_SMB01_vol_SMB_REPLICATE_01"	"standard"	"FREDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FREDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/substation"	"Substation"	"System.String[]"	"System.String[]"	"SMDV_vol_FRE_SMB01_vol_SMB_REPLICATE_01"	"standard"	"FREDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FREDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/UpdateManager"	"UpdateManager"	"System.String[]"	"System.String[]"	"SMDV_vol_FRE_SMB01_vol_SMB_REPLICATE_01"	"standard"	"FREDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FREDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Video"	"Video"	"System.String[]"	"System.String[]"	"SMDV_vol_FRE_SMB01_vol_SMB_REPLICATE_01"	"standard"	"FREDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FTLDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"FTLDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FTLDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Environmental"	"Environmental"	"System.String[]"	"System.String[]"	"SMDV_vol_FTL_SMB01_vol_SMB_REPLICATE_01"	"standard"	"FTLDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FTLDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Line"	"Line"	"System.String[]"	"System.String[]"	"SMDV_vol_FTL_SMB01_vol_SMB_REPLICATE_01"	"standard"	"FTLDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FTLDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/PD_DistMgmt"	"PD_DistMgmt"	"System.String[]"	"System.String[]"	"SMDV_vol_FTL_SMB01_vol_SMB_REPLICATE_01"	"standard"	"FTLDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FTLDR-SMB01"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Substation"	"Substation"	"System.String[]"	"System.String[]"	"SMDV_vol_FTL_SMB01_vol_SMB_REPLICATE_01"	"standard"	"FTLDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FTWDR-SMB02"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"FTWDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"FTWDR-SMB02"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/CPData"	"CPData"	"System.String[]"	"System.String[]"	"SMDV_vol_FTW_SMB01_vol_SMB_REPLICATE_01"	"standard"	"FTWDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"FTWDR-SMB02"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/FTWSUS"	"FTWSUS"	"System.String[]"	"System.String[]"	"SMDV_vol_FTW_SMB01_vol_SMB_REPLICATE_01"	"standard"	"FTWDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"FTWDR-SMB02"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Line"	"Line"	"System.String[]"	"System.String[]"	"SMDV_vol_FTW_SMB01_vol_SMB_REPLICATE_01"	"standard"	"FTWDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"FTWDR-SMB02"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/PD_DistMgmt"	"PD_DistMgmt"	"System.String[]"	"System.String[]"	"SMDV_vol_FTW_SMB01_vol_SMB_REPLICATE_01"	"standard"	"FTWDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"FTWDR-SMB02"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Project_Controls"	"Project_Controls"	"System.String[]"	"System.String[]"	"SMDV_vol_FTW_SMB01_vol_SMB_REPLICATE_01"	"standard"	"FTWDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"FTWDR-SMB02"					"4294967295"	"CDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/SAS"	"SAS"	"System.String[]"	"System.String[]"	"SMDV_vol_FTW_SMB01_vol_SMB_REPLICATE_01"	"standard"	"FTWDR-SMB02"	"False"	"False"	"False"	"True"
