"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PLS\PLS_CADD\Projects\158715\56 - Blessing - Equistar Victoria\Structures\PLS_Pole\Libraries\guy.cab"	"FullControl"	"Allow"	"POWERENG\keggerman"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PLS\PLS_CADD\Projects\158715\56 - Blessing - Equistar Victoria\Structures\PLS_Pole\Libraries\HPS_OB.inl"	"FullControl"	"Allow"	"POWERENG\keggerman"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PLS\PLS_CADD\Projects\158715\56 - Blessing - Equistar Victoria\Structures\PLS_Pole\Libraries\hughes.brc"	"FullControl"	"Allow"	"POWERENG\keggerman"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PLS\PLS_CADD\Projects\158715\56 - Blessing - Equistar Victoria\Structures\PLS_Pole\Libraries\k-line_2012.inl"	"FullControl"	"Allow"	"POWERENG\keggerman"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PLS\PLS_CADD\Projects\158715\56 - Blessing - Equistar Victoria\Structures\PLS_Pole\Libraries\lapp.inl"	"FullControl"	"Allow"	"POWERENG\keggerman"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PLS\PLS_CADD\Projects\158715\56 - Blessing - Equistar Victoria\Structures\PLS_Pole\Libraries\mps.inl"	"FullControl"	"Allow"	"POWERENG\keggerman"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PLS\PLS_CADD\Projects\158715\56 - Blessing - Equistar Victoria\Structures\PLS_Pole\Libraries\ob.inl"	"FullControl"	"Allow"	"POWERENG\keggerman"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PLS\PLS_CADD\Projects\158715\56 - Blessing - Equistar Victoria\Structures\PLS_Pole\Libraries\rea-2015.xrm"	"FullControl"	"Allow"	"POWERENG\keggerman"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PLS\PLS_CADD\Projects\158715\56 - Blessing - Equistar Victoria\Structures\PLS_Pole\Libraries\rus_framing_2015.frm"	"FullControl"	"Allow"	"POWERENG\keggerman"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PLS\PLS_CADD\Projects\158715\56 - Blessing - Equistar Victoria\Structures\PLS_Pole\Libraries\rus_structures_2015.bak"	"FullControl"	"Allow"	"POWERENG\keggerman"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PLS\PLS_CADD\Projects\158715\56 - Blessing - Equistar Victoria\Structures\PLS_Pole\Libraries\sediver.inl"	"FullControl"	"Allow"	"POWERENG\keggerman"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PLS\PLS_CADD\Projects\160825\Archived\Cables\cardinal_acsr.wir"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-60737"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PLS\PLS_CADD\Projects\161049 - Storm Hardening LCRA T237 and T375\T237 Storm Hardening\Cables\CONDOR_ACSR_GA2_GCC.wir"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-60737"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PLS\PLS_CADD\Projects\161049 - Storm Hardening LCRA T237 and T375\T237 Storm Hardening\Cables\condor_acsr_sdc.wir"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-60737"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PLS\PLS_CADD\Projects\164173\Cape-Joppa-1 Lidar 95\Material\hughes.brc"	"FullControl"	"Allow"	"POWERENG\tgunter"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PLS\PLS_CADD\Projects\164697\structures\m4\Components\ob.inl"	"FullControl"	"Allow"	"POWERENG\tgunter"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PLS\PLS_CADD\Projects\Riverton - Galena\cables\7984 70k70dsg.wir"	"FullControl"	"Allow"	"POWERENG\tgunter"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PLS\PLS_CADD\Projects\Riverton - Galena\Structures\M4\PLS_Pole\parts\HPS_OB.inl"	"FullControl"	"Allow"	"POWERENG\tgunter"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PLS\PLS_CADD\Projects\Riverton - Galena\Structures\M4\PLS_Pole\parts\ob.inl"	"FullControl"	"Allow"	"POWERENG\tgunter"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PLS\PLS_CADD\Projects\Sand Springs\Attachments\SAND SPRINGS LAYOUT - 12-03-19.dgn"	"FullControl"	"Allow"	"POWERENG\tgunter"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PLS\PLS_CADD\Projects\Sand Springs\Backup\CDS-02-07-20-sand_springs.bak"	"FullControl"	"Allow"	"POWERENG\tgunter"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PLS\PLS_CADD\Projects\Sand Springs\Backup\CDS-sand_springs_retermination_v8.bak"	"FullControl"	"Allow"	"POWERENG\tgunter"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PLS\PLS_CADD\Projects\Sand Springs\Cables\sfsj-j-2470-0.646.wir"	"FullControl"	"Allow"	"POWERENG\tgunter"	"None"	"None"
