"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\MKE-SMB01\Shares$\REPLICATE\GIS\Projects\Liquid Planner Downloads\Project zips\Active\(143767) Boise Airport Update to Master Plan (Ricondo).zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21664"	"None"	"None"
"\\?\UNC\MKE-SMB01\Shares$\REPLICATE\GIS\Projects\Liquid Planner Downloads\Project zips\Active\(143910) Enterprise Web Initiative.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21664"	"None"	"None"
"\\?\UNC\MKE-SMB01\Shares$\REPLICATE\GIS\Projects\Liquid Planner Downloads\Project zips\Active\(144666) SCE West of Devers (WOD).zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21664"	"None"	"None"
"\\?\UNC\MKE-SMB01\Shares$\REPLICATE\GIS\Projects\Liquid Planner Downloads\Project zips\Active\(144843) 2017 Ameren NERC PGM 2017-PIKE-PENO-2.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21664"	"None"	"None"
"\\?\UNC\MKE-SMB01\Shares$\REPLICATE\GIS\Projects\Liquid Planner Downloads\Project zips\Active\(144845) 2017 Ameren NERC PGM 2017-CAPE-WEDE-2.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21664"	"None"	"None"
"\\?\UNC\MKE-SMB01\Shares$\REPLICATE\GIS\Projects\Liquid Planner Downloads\Project zips\Active\(145383) Puget Sound Energy Distribution - AMI.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21664"	"None"	"None"
"\\?\UNC\MKE-SMB01\Shares$\REPLICATE\GIS\Projects\Liquid Planner Downloads\Project zips\Active\(145986) Aeolus-Jim Bridger (Gateway West-EGW).zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21664"	"None"	"None"
"\\?\UNC\MKE-SMB01\Shares$\REPLICATE\GIS\Projects\Liquid Planner Downloads\Project zips\Active\(146854) TransWest Express (TWE).zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21664"	"None"	"None"
"\\?\UNC\MKE-SMB01\Shares$\REPLICATE\GIS\Projects\Liquid Planner Downloads\Project zips\Active\(146883) 2018 Ameren NERC IGC PGM BLAN-O-6030.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21664"	"None"	"None"
"\\?\UNC\MKE-SMB01\Shares$\REPLICATE\GIS\Projects\Liquid Planner Downloads\Project zips\Active\(146884) 2018 Ameren NERC IGC HENN-SPG BA-1512-4900.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21664"	"None"	"None"
"\\?\UNC\MKE-SMB01\Shares$\REPLICATE\GIS\Projects\Liquid Planner Downloads\Project zips\Active\(146885) 2018 Ameren NERC IGC PGM INA-MTVS-1322.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21664"	"None"	"None"
"\\?\UNC\MKE-SMB01\Shares$\REPLICATE\GIS\Projects\Liquid Planner Downloads\Project zips\Active\(146891) 2018 Ameren NERC IGC PM ALBS-NORN 1-14-629.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21664"	"None"	"None"
"\\?\UNC\MKE-SMB01\Shares$\REPLICATE\GIS\Projects\Liquid Planner Downloads\Project zips\Active\(146892) 2018 Ameren NERC IGC PGM ALBS-OLNN-1-635.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21664"	"None"	"None"
"\\?\UNC\MKE-SMB01\Shares$\REPLICATE\GIS\Projects\Liquid Planner Downloads\Project zips\Active\(146893) 2018 Ameren NERC IGC PGM MUDY-NORN-1-576.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21664"	"None"	"None"
"\\?\UNC\MKE-SMB01\Shares$\REPLICATE\GIS\Projects\Liquid Planner Downloads\Project zips\Active\(146997) 2018 Ameren NERC IGC PM JOCM-STFR 101-249B.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21664"	"None"	"None"
"\\?\UNC\MKE-SMB01\Shares$\REPLICATE\GIS\Projects\Liquid Planner Downloads\Project zips\Active\(147021) 2018 Ameren NERC IGC PGM W FRNKFRT -WFRE-1.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21664"	"None"	"None"
"\\?\UNC\MKE-SMB01\Shares$\REPLICATE\GIS\Projects\Liquid Planner Downloads\Project zips\Active\(147479) 2018 Ameren NERC IGC PGM MTVS-MTVW.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21664"	"None"	"None"
"\\?\UNC\MKE-SMB01\Shares$\REPLICATE\GIS\Projects\Liquid Planner Downloads\Project zips\Active\(147556) 2018 Ameren NERC IGC PGM FARG-MOSS.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21664"	"None"	"None"
"\\?\UNC\MKE-SMB01\Shares$\REPLICATE\GIS\Projects\Liquid Planner Downloads\Project zips\Active\(147564) 2017 Ameren NERC IGC PGM LYMT-OVRT.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21664"	"None"	"None"
"\\?\UNC\MKE-SMB01\Shares$\REPLICATE\GIS\Projects\Liquid Planner Downloads\Project zips\Active\(147614) 2018 Ameren NERC IGC PGM SALS-MOB-10.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21664"	"None"	"None"
"\\?\UNC\MKE-SMB01\Shares$\REPLICATE\GIS\Projects\Liquid Planner Downloads\Project zips\Active\(147623) 2018 Ameren NERC IGC PGM ELDN-OVRT-1.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21664"	"None"	"None"
"\\?\UNC\MKE-SMB01\Shares$\REPLICATE\GIS\Projects\Liquid Planner Downloads\Project zips\Active\(147624) 2018 Ameren NERC IGC PGM OVRT-SED-1.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21664"	"None"	"None"
"\\?\UNC\MKE-SMB01\Shares$\REPLICATE\GIS\Projects\Liquid Planner Downloads\Project zips\Active\(147625) 2018 Ameren  NERC IGC PGM MASON-CARROLLTON.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21664"	"None"	"None"
"\\?\UNC\MKE-SMB01\Shares$\REPLICATE\GIS\Projects\Liquid Planner Downloads\Project zips\Active\(147626) 2018 Ameren NERC IGC PGM WRSN-MASN-3 & 4.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21664"	"None"	"None"
"\\?\UNC\MKE-SMB01\Shares$\REPLICATE\GIS\Projects\Liquid Planner Downloads\Project zips\Active\(147628) 2018 Ameren NERC IGC PGM PAGE-EUC.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21664"	"None"	"None"
"\\?\UNC\MKE-SMB01\Shares$\REPLICATE\GIS\Projects\Liquid Planner Downloads\Project zips\Active\(147723) 2018 Ameren NERC IGC PGM S QUINCY-E QUINCY.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21664"	"None"	"None"
"\\?\UNC\MKE-SMB01\Shares$\REPLICATE\GIS\Projects\Liquid Planner Downloads\Project zips\Active\(147812) 2018 Ameren NERC PGM IGC PAXE-WATK.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21664"	"None"	"None"
"\\?\UNC\MKE-SMB01\Shares$\REPLICATE\GIS\Projects\Liquid Planner Downloads\Project zips\Active\(147865) 2019 INTG PGM CM2018-TL1-A-TRIGEN-2.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21664"	"None"	"None"
"\\?\UNC\MKE-SMB01\Shares$\REPLICATE\GIS\Projects\Liquid Planner Downloads\Project zips\Active\(147867) 2019 INTG PGM CM 2018-TL1-HLST-1.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21664"	"None"	"None"
"\\?\UNC\MKE-SMB01\Shares$\REPLICATE\GIS\Projects\Liquid Planner Downloads\Project zips\Active\(147868) 2018 Ameren NERC IGC PGM BAUM-WAT-1.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21664"	"None"	"None"
"\\?\UNC\MKE-SMB01\Shares$\REPLICATE\GIS\Projects\Liquid Planner Downloads\Project zips\Active\(147869) 2019 INTG PGM CM 2018-TL1-S-HUST.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-21664"	"None"	"None"
